org_from,org_to,actiontime_max,alt_max,alt_cnt
636,9,2016-09-20,1,3
636,9,2016-09-21,1,2
636,9,2016-09-21,2,6
636,9,2016-09-22,1,7
636,9,2016-09-23,1,3
636,9,2016-09-24,1,1
636,9,2016-09-24,2,6
636,9,2016-09-25,1,2
636,9,2016-09-26,1,2
636,9,2016-09-27,1,2
636,9,2016-09-28,1,11
636,9,2016-09-30,1,4
636,9,2016-09-30,3,1
636,9,2016-10-01,1,3
636,9,2016-10-01,2,2
636,9,2016-10-02,3,2
636,9,2016-10-03,1,5
636,9,2016-10-04,1,2
636,9,2016-10-08,1,3
636,9,2016-10-09,1,3
636,9,2016-10-10,1,2
636,9,2016-10-11,1,3
636,9,2016-10-12,1,6
636,9,2016-10-12,2,5
636,9,2016-10-13,1,3
636,9,2016-10-14,1,4
636,9,2016-10-15,1,4
636,9,2016-10-15,2,3
636,9,2016-10-16,1,2
636,9,2016-10-18,1,2
636,9,2016-10-19,1,13
636,9,2016-10-20,1,3
636,9,2016-10-21,1,7
636,9,2016-10-22,1,3
636,9,2016-10-22,2,2
636,9,2016-10-23,1,1
636,9,2016-10-23,3,2
636,9,2016-10-24,1,3
636,9,2016-10-25,1,3
636,9,2016-10-26,2,6
636,9,2016-10-27,1,5
636,9,2016-10-28,2,1
636,9,2016-10-29,2,5
636,9,2016-10-30,1,2
636,9,2016-10-31,1,4
636,9,2016-11-01,1,3
636,9,2016-11-01,2,2
654,10,\N,\N,19
654,10,2016-06-07,4,4
654,10,2016-06-07,5,5
654,10,2016-06-08,2,1
654,10,2016-06-08,6,2
654,10,2016-06-09,1,2
654,10,2016-06-09,2,4
654,10,2016-06-09,3,2
654,10,2016-06-09,4,1
654,10,2016-06-09,6,7
654,10,2016-06-10,2,1
654,10,2016-06-10,3,5
654,10,2016-06-10,4,5
654,10,2016-06-11,4,1
654,10,2016-06-14,4,2
654,10,2016-06-15,3,1
654,10,2016-06-15,5,2
654,10,2016-06-16,6,1
654,10,2016-06-19,5,9
654,10,2016-06-19,6,1
654,10,2016-06-20,6,2
654,10,2016-06-20,7,6
654,10,2016-06-20,8,1
654,10,2016-06-24,3,13
654,10,2016-06-25,3,1
654,10,2016-06-25,4,2
654,10,2016-06-25,9,4
654,10,2016-06-26,2,3
654,10,2016-06-26,3,1
654,10,2016-06-27,3,6
654,10,2016-06-27,4,9
654,10,2016-06-27,5,4
654,10,2016-06-28,1,1
654,10,2016-06-28,3,1
654,10,2016-06-28,4,4
654,10,2016-06-30,2,6
654,10,2016-06-30,3,16
654,10,2016-07-04,3,4
654,10,2016-07-04,4,3
654,10,2016-07-05,3,1
654,10,2016-07-05,4,19
654,10,2016-07-05,5,9
654,10,2016-07-08,3,2
654,10,2016-07-08,4,15
654,10,2016-07-08,5,8
654,10,2016-07-09,4,2
654,10,2016-07-09,5,15
654,10,2016-07-09,6,9
654,10,2016-07-09,7,11
654,10,2016-07-10,4,15
654,10,2016-07-10,5,20
654,10,2016-07-10,6,2
654,10,2016-07-11,5,23
654,10,2016-07-11,6,20
654,10,2016-07-12,4,2
654,10,2016-07-12,5,1
654,10,2016-07-12,12,1
654,10,2016-07-13,5,5
654,10,2016-07-13,6,9
654,10,2016-07-13,8,1
654,10,2016-07-14,7,2
654,10,2016-07-15,3,2
654,10,2016-07-15,4,3
654,10,2016-07-16,4,3
654,10,2016-07-16,5,3
654,10,2016-07-17,2,3
654,10,2016-07-17,3,3
654,10,2016-07-18,3,5
654,10,2016-07-18,4,6
654,10,2016-07-19,4,1
654,10,2016-07-19,5,1
654,10,2016-07-20,1,3
654,10,2016-07-20,2,5
654,10,2016-07-20,3,1
654,10,2016-07-21,2,7
654,10,2016-07-21,3,1
654,10,2016-07-21,4,1
654,10,2016-07-22,3,3
654,10,2016-07-22,4,3
654,10,2016-07-22,5,2
654,10,2016-07-22,7,1
654,10,2016-07-23,1,10
654,10,2016-07-23,2,4
654,10,2016-07-25,2,1
654,10,2016-07-25,3,4
654,10,2016-07-25,4,5
654,10,2016-07-29,3,13
654,10,2016-07-29,4,12
654,10,2016-07-31,2,8
654,10,2016-07-31,3,10
654,10,2016-08-01,2,3
654,10,2016-08-01,3,1
654,10,2016-08-01,4,1
654,10,2016-08-05,2,1
654,10,2016-08-05,3,11
654,10,2016-08-05,4,6
654,10,2016-08-06,1,10
654,10,2016-08-06,4,1
654,10,2016-08-07,2,9
654,10,2016-08-08,3,6
654,10,2016-08-11,2,2
654,10,2016-08-12,3,9
654,10,2016-08-12,4,6
654,10,2016-08-13,1,9
654,10,2016-08-13,2,9
654,10,2016-08-13,3,5
654,10,2016-08-14,2,3
654,10,2016-08-14,3,1
654,10,2016-08-14,4,3
654,10,2016-08-15,3,2
654,10,2016-08-15,5,1
654,10,2016-08-18,2,8
654,10,2016-08-18,3,5
654,10,2016-08-19,3,5
654,10,2016-08-19,4,1
654,10,2016-08-21,2,3
654,10,2016-08-21,3,1
654,10,2016-08-22,3,28
654,10,2016-08-22,4,3
654,10,2016-08-23,4,9
654,10,2016-08-23,5,3
654,10,2016-08-24,1,2
654,10,2016-08-24,2,1
654,10,2016-08-25,2,10
654,10,2016-08-25,3,4
654,10,2016-08-26,0,1
654,10,2016-08-26,2,1
654,10,2016-08-26,3,1
654,10,2016-08-29,4,10
654,10,2016-08-30,4,6
654,10,2016-08-30,5,24
654,10,2016-09-02,3,1
654,10,2016-09-02,4,2
654,10,2016-09-02,8,1
654,10,2016-09-03,3,1
654,10,2016-09-03,4,10
654,10,2016-09-03,5,2
654,10,2016-09-06,3,1
654,10,2016-09-06,4,2
654,10,2016-09-06,5,6
654,10,2016-09-07,4,1
654,10,2016-09-07,5,2
654,10,2016-09-07,6,3
654,10,2016-09-10,2,1
654,10,2016-09-10,3,2
654,10,2016-09-10,4,1
654,10,2016-09-10,5,2
654,10,2016-09-11,2,6
654,10,2016-09-11,3,5
654,10,2016-09-11,4,1
654,10,2016-09-11,5,4
654,10,2016-09-11,6,2
654,10,2016-09-12,3,2
654,10,2016-09-12,4,2
654,10,2016-09-17,2,1
654,10,2016-09-17,3,2
654,10,2016-09-17,4,10
654,10,2016-09-17,5,5
654,10,2016-09-19,16,1
654,10,2016-09-23,3,6
654,10,2016-09-23,4,4
654,10,2016-09-24,4,15
654,10,2016-09-24,5,4
654,10,2016-09-26,3,1
654,10,2016-09-26,4,6
654,10,2016-09-27,4,2
654,10,2016-09-27,5,1
654,10,2016-09-28,5,6
654,10,2016-09-28,6,2
654,10,2016-09-29,1,1
654,10,2016-09-29,2,2
654,10,2016-10-01,3,1
654,10,2016-10-01,4,21
654,10,2016-10-02,2,4
654,10,2016-10-02,3,3
654,10,2016-10-03,3,2
654,10,2016-10-03,4,2
654,10,2016-10-05,3,1
654,10,2016-10-05,6,1
654,10,2016-10-06,2,1
654,10,2016-10-10,3,3
654,10,2016-10-10,4,1
654,10,2016-10-11,4,2
654,10,2016-10-11,5,2
654,10,2016-10-12,1,3
654,10,2016-10-12,2,1
654,10,2016-10-13,2,6
654,10,2016-10-13,3,1
654,10,2016-10-14,3,5
654,10,2016-10-14,4,1
654,10,2016-10-17,2,1
654,10,2016-10-17,3,4
654,10,2016-10-17,4,2
654,10,2016-10-18,3,2
654,10,2016-10-18,4,3
654,10,2016-10-18,5,7
654,10,2016-10-24,3,10
654,10,2016-10-24,4,8
654,10,2016-10-25,4,6
654,10,2016-10-25,5,7
654,10,2016-10-26,1,4
654,10,2016-10-26,2,1
654,10,2016-10-27,2,4
654,10,2016-10-27,3,1
654,10,2016-10-28,3,3
654,10,2016-10-28,4,1
654,10,2016-10-29,1,6
654,10,2016-10-29,2,2
654,10,2016-10-29,4,1
654,10,2016-10-29,5,2
654,10,2016-10-30,2,4
654,10,2016-10-30,3,1
654,10,2016-10-31,3,5
658,316,\N,\N,19
658,316,2016-06-04,3,1
658,316,2016-06-05,2,1
658,316,2016-06-05,3,7
658,316,2016-06-05,4,1
658,316,2016-06-09,2,1
658,316,2016-06-09,3,8
658,316,2016-06-13,4,1
658,316,2016-06-14,2,3
658,316,2016-06-17,2,1
658,316,2016-06-17,3,10
658,316,2016-06-17,4,4
658,316,2016-06-18,4,1
658,316,2016-06-18,5,1
658,316,2016-06-27,2,1
658,316,2016-06-27,3,4
658,316,2016-06-27,4,5
658,316,2016-06-27,6,2
658,316,2016-06-28,4,1
658,316,2016-06-28,5,3
658,316,2016-06-28,7,1
658,316,2016-07-02,3,2
658,316,2016-07-02,4,3
658,316,2016-07-02,5,8
658,316,2016-07-04,2,2
658,316,2016-07-04,3,8
658,316,2016-07-04,4,3
658,316,2016-07-05,3,1
658,316,2016-07-05,4,2
658,316,2016-07-05,5,2
658,316,2016-07-07,2,5
658,316,2016-07-07,3,7
658,316,2016-07-07,4,8
658,316,2016-07-07,5,13
658,316,2016-07-10,3,19
658,316,2016-07-10,4,9
658,316,2016-07-10,5,10
658,316,2016-07-10,6,7
658,316,2016-07-11,0,2
658,316,2016-07-11,4,6
658,316,2016-07-12,6,5
658,316,2016-07-14,14,1
658,316,2016-07-17,2,4
658,316,2016-07-17,3,15
658,316,2016-07-17,4,8
658,316,2016-07-17,5,1
658,316,2016-07-17,6,3
658,316,2016-07-18,5,2
658,316,2016-07-18,6,1
658,316,2016-07-24,2,4
658,316,2016-07-24,3,5
658,316,2016-07-24,4,1
658,316,2016-07-24,5,2
658,316,2016-07-24,6,3
658,316,2016-07-24,8,2
658,316,2016-07-25,4,6
658,316,2016-07-25,5,1
658,316,2016-07-25,6,2
658,316,2016-07-25,7,4
658,316,2016-07-25,9,2
658,316,2016-07-25,10,1
658,316,2016-07-31,3,12
658,316,2016-07-31,6,8
658,316,2016-07-31,7,4
658,316,2016-08-01,4,3
658,316,2016-08-07,2,4
658,316,2016-08-07,5,2
658,316,2016-08-07,6,5
658,316,2016-08-08,3,1
658,316,2016-08-08,7,1
658,316,2016-08-13,1,1
658,316,2016-08-13,2,2
658,316,2016-08-14,2,3
658,316,2016-08-14,3,6
658,316,2016-08-14,4,2
658,316,2016-08-14,6,3
658,316,2016-08-14,9,4
658,316,2016-08-14,10,1
658,316,2016-08-14,13,1
658,316,2016-08-14,15,1
658,316,2016-08-15,3,4
658,316,2016-08-15,4,7
658,316,2016-08-15,5,2
658,316,2016-08-15,6,1
658,316,2016-08-15,7,1
658,316,2016-08-21,2,4
658,316,2016-08-21,3,12
658,316,2016-08-21,4,7
658,316,2016-08-21,5,1
658,316,2016-08-21,6,8
658,316,2016-08-21,9,1
658,316,2016-08-21,10,1
658,316,2016-08-25,2,3
658,316,2016-08-25,3,5
658,316,2016-08-26,0,2
658,316,2016-08-31,2,2
658,316,2016-09-01,2,1
658,316,2016-09-01,3,5
658,316,2016-09-01,4,1
658,316,2016-09-01,7,9
658,316,2016-09-01,8,1
658,316,2016-09-02,3,1
658,316,2016-09-02,4,1
658,316,2016-09-02,5,1
658,316,2016-09-02,8,2
658,316,2016-09-07,1,1
658,316,2016-09-07,2,1
658,316,2016-09-07,6,1
658,316,2016-09-07,7,1
658,316,2016-09-07,8,1
658,316,2016-09-08,2,1
658,316,2016-09-08,3,2
658,316,2016-09-08,6,3
658,316,2016-09-08,7,4
658,316,2016-09-09,8,4
658,316,2016-09-15,3,11
658,316,2016-09-15,5,3
658,316,2016-09-15,6,1
658,316,2016-09-15,7,5
658,316,2016-09-22,3,10
658,316,2016-09-22,6,3
658,316,2016-09-29,2,7
658,316,2016-09-29,3,2
658,316,2016-09-29,5,3
658,316,2016-09-29,7,4
658,316,2016-09-29,9,1
658,316,2016-09-30,3,1
658,316,2016-09-30,6,1
658,316,2016-09-30,7,1
658,316,2016-09-30,8,1
658,316,2016-10-01,4,1
658,316,2016-10-01,8,1
658,316,2016-10-01,9,3
658,316,2016-10-03,11,2
658,316,2016-10-04,7,1
658,316,2016-10-07,5,3
658,316,2016-10-07,6,2
658,316,2016-10-07,7,1
658,316,2016-10-07,8,4
658,316,2016-10-07,10,2
658,316,2016-10-08,7,1
658,316,2016-10-09,0,1
658,316,2016-10-14,4,2
658,316,2016-10-14,7,2
658,316,2016-10-15,5,1
658,316,2016-10-16,6,1
658,316,2016-10-20,2,7
658,316,2016-10-20,3,5
658,316,2016-10-20,6,1
658,316,2016-10-20,7,5
658,316,2016-10-20,9,1
658,316,2016-10-21,3,1
658,316,2016-10-21,4,1
658,316,2016-10-21,5,2
658,316,2016-10-21,7,2
658,316,2016-10-21,8,2
658,316,2016-10-27,3,3
658,316,2016-10-27,7,4
658,316,2016-10-27,8,2
658,316,2016-10-28,4,1
658,316,2016-10-28,9,1
678,5,\N,\N,4
678,5,2016-09-29,0,1
678,5,2016-10-09,2,2
678,5,2016-10-11,1,3
678,5,2016-10-12,5,1
678,5,2016-10-15,1,4
678,5,2016-10-15,2,4
678,5,2016-10-16,2,1
678,5,2016-10-16,3,2
678,5,2016-10-19,1,5
678,5,2016-10-20,2,3
678,5,2016-10-22,1,1
678,5,2016-10-22,2,1
678,5,2016-10-23,2,1
678,5,2016-10-23,3,6
678,5,2016-10-25,5,1
678,5,2016-10-26,2,2
678,5,2016-10-27,2,1
678,5,2016-10-27,3,3
678,5,2016-10-28,21,1
678,5,2016-10-29,2,2
678,5,2016-10-30,2,2
678,5,2016-10-30,3,7
678,5,2016-10-31,4,1
682,8,\N,\N,58
682,8,2016-06-02,1,219
682,8,2016-06-03,1,232
682,8,2016-06-03,2,59
682,8,2016-06-04,1,274
682,8,2016-06-04,2,8
682,8,2016-06-04,3,3
682,8,2016-06-05,1,231
682,8,2016-06-05,2,14
682,8,2016-06-06,0,1
682,8,2016-06-06,1,243
682,8,2016-06-06,2,21
682,8,2016-06-06,3,2
682,8,2016-06-07,1,240
682,8,2016-06-07,2,36
682,8,2016-06-07,3,6
682,8,2016-06-08,1,219
682,8,2016-06-08,2,16
682,8,2016-06-09,1,246
682,8,2016-06-09,2,46
682,8,2016-06-10,1,257
682,8,2016-06-10,2,22
682,8,2016-06-10,3,9
682,8,2016-06-10,4,10
682,8,2016-06-10,5,1
682,8,2016-06-11,1,241
682,8,2016-06-11,2,22
682,8,2016-06-11,3,2
682,8,2016-06-11,4,2
682,8,2016-06-12,1,268
682,8,2016-06-12,2,18
682,8,2016-06-12,3,1
682,8,2016-06-13,1,295
682,8,2016-06-13,2,11
682,8,2016-06-13,3,3
682,8,2016-06-13,5,1
682,8,2016-06-14,1,271
682,8,2016-06-14,2,33
682,8,2016-06-14,3,1
682,8,2016-06-15,1,236
682,8,2016-06-15,2,26
682,8,2016-06-15,3,3
682,8,2016-06-15,4,2
682,8,2016-06-16,1,237
682,8,2016-06-16,2,24
682,8,2016-06-16,3,2
682,8,2016-06-16,5,2
682,8,2016-06-17,1,286
682,8,2016-06-17,2,17
682,8,2016-06-17,3,2
682,8,2016-06-18,1,3
682,8,2016-06-19,2,240
682,8,2016-06-19,3,10
682,8,2016-06-19,4,2
682,8,2016-06-19,5,2
682,8,2016-06-19,7,1
682,8,2016-06-20,1,245
682,8,2016-06-20,3,190
682,8,2016-06-20,4,9
682,8,2016-06-21,1,252
682,8,2016-06-21,2,22
682,8,2016-06-21,4,8
682,8,2016-06-21,5,6
682,8,2016-06-21,6,1
682,8,2016-06-22,1,231
682,8,2016-06-22,2,4
682,8,2016-06-22,3,3
682,8,2016-06-22,5,2
682,8,2016-06-22,6,2
682,8,2016-06-23,1,214
682,8,2016-06-23,2,12
682,8,2016-06-23,3,1
682,8,2016-06-23,6,2
682,8,2016-06-23,7,9
682,8,2016-06-23,8,1
682,8,2016-06-24,1,239
682,8,2016-06-24,2,26
682,8,2016-06-24,3,2
682,8,2016-06-24,4,1
682,8,2016-06-24,5,1
682,8,2016-06-24,7,5
682,8,2016-06-25,1,126
682,8,2016-06-25,2,9
682,8,2016-06-26,1,167
682,8,2016-06-26,2,45
682,8,2016-06-26,3,3
682,8,2016-06-26,4,1
682,8,2016-06-27,1,149
682,8,2016-06-27,2,12
682,8,2016-06-28,1,135
682,8,2016-06-28,2,15
682,8,2016-06-28,3,1
682,8,2016-06-29,1,110
682,8,2016-06-29,2,24
682,8,2016-06-29,3,1
682,8,2016-06-30,1,195
682,8,2016-06-30,2,25
682,8,2016-06-30,3,1
682,8,2016-07-01,1,131
682,8,2016-07-01,2,12
682,8,2016-07-02,1,116
682,8,2016-07-02,2,36
682,8,2016-07-02,3,1
682,8,2016-07-03,1,109
682,8,2016-07-03,2,15
682,8,2016-07-03,3,4
682,8,2016-07-03,4,1
682,8,2016-07-04,1,112
682,8,2016-07-04,2,35
682,8,2016-07-04,3,1
682,8,2016-07-04,4,1
682,8,2016-07-05,1,140
682,8,2016-07-05,2,18
682,8,2016-07-05,3,1
682,8,2016-07-06,1,124
682,8,2016-07-06,2,21
682,8,2016-07-06,5,1
682,8,2016-07-07,1,125
682,8,2016-07-07,2,17
682,8,2016-07-07,3,2
682,8,2016-07-08,1,150
682,8,2016-07-08,2,13
682,8,2016-07-08,3,1
682,8,2016-07-09,1,132
682,8,2016-07-09,2,15
682,8,2016-07-09,3,1
682,8,2016-07-10,1,118
682,8,2016-07-10,2,31
682,8,2016-07-10,3,1
682,8,2016-07-11,1,146
682,8,2016-07-11,2,36
682,8,2016-07-11,3,5
682,8,2016-07-12,1,150
682,8,2016-07-12,2,15
682,8,2016-07-12,3,2
682,8,2016-07-13,1,160
682,8,2016-07-13,2,17
682,8,2016-07-14,1,149
682,8,2016-07-14,2,18
682,8,2016-07-15,1,137
682,8,2016-07-15,2,19
682,8,2016-07-15,3,1
682,8,2016-07-16,1,154
682,8,2016-07-16,2,24
682,8,2016-07-16,3,1
682,8,2016-07-17,1,149
682,8,2016-07-17,2,17
682,8,2016-07-17,3,1
682,8,2016-07-18,1,142
682,8,2016-07-18,2,29
682,8,2016-07-18,3,3
682,8,2016-07-18,4,1
682,8,2016-07-19,1,178
682,8,2016-07-19,2,25
682,8,2016-07-20,1,174
682,8,2016-07-20,2,24
682,8,2016-07-20,4,2
682,8,2016-07-21,1,191
682,8,2016-07-21,2,23
682,8,2016-07-22,1,178
682,8,2016-07-22,2,42
682,8,2016-07-22,3,2
682,8,2016-07-22,4,3
682,8,2016-07-23,1,152
682,8,2016-07-23,2,20
682,8,2016-07-23,3,1
682,8,2016-07-23,7,4
682,8,2016-07-24,1,178
682,8,2016-07-24,2,26
682,8,2016-07-25,1,189
682,8,2016-07-25,2,26
682,8,2016-07-25,3,1
682,8,2016-07-25,5,1
682,8,2016-07-25,6,1
682,8,2016-07-26,1,197
682,8,2016-07-26,2,32
682,8,2016-07-26,3,5
682,8,2016-07-27,1,202
682,8,2016-07-27,2,22
682,8,2016-07-28,1,189
682,8,2016-07-28,2,26
682,8,2016-07-28,3,2
682,8,2016-07-29,1,154
682,8,2016-07-29,2,12
682,8,2016-07-30,1,164
682,8,2016-07-30,2,40
682,8,2016-07-30,3,14
682,8,2016-07-30,4,1
682,8,2016-07-30,6,1
682,8,2016-07-31,1,189
682,8,2016-07-31,2,35
682,8,2016-07-31,3,2
682,8,2016-07-31,4,1
682,8,2016-08-01,1,195
682,8,2016-08-01,2,28
682,8,2016-08-01,3,1
682,8,2016-08-02,1,196
682,8,2016-08-02,2,24
682,8,2016-08-02,3,2
682,8,2016-08-03,1,186
682,8,2016-08-03,2,16
682,8,2016-08-04,1,182
682,8,2016-08-04,2,13
682,8,2016-08-04,3,5
682,8,2016-08-05,1,203
682,8,2016-08-05,2,23
682,8,2016-08-05,3,1
682,8,2016-08-06,1,184
682,8,2016-08-06,2,24
682,8,2016-08-06,3,2
682,8,2016-08-06,4,1
682,8,2016-08-06,5,1
682,8,2016-08-07,1,175
682,8,2016-08-07,2,23
682,8,2016-08-07,4,1
682,8,2016-08-08,1,200
682,8,2016-08-08,2,21
682,8,2016-08-08,3,2
682,8,2016-08-09,1,198
682,8,2016-08-09,2,13
682,8,2016-08-10,0,2
682,8,2016-08-10,1,228
682,8,2016-08-10,2,19
682,8,2016-08-10,3,1
682,8,2016-08-11,1,187
682,8,2016-08-11,2,13
682,8,2016-08-12,1,199
682,8,2016-08-12,2,8
682,8,2016-08-12,3,3
682,8,2016-08-13,1,187
682,8,2016-08-13,2,2
682,8,2016-08-14,1,151
682,8,2016-08-14,2,18
682,8,2016-08-14,3,1
682,8,2016-08-15,1,229
682,8,2016-08-15,2,9
682,8,2016-08-16,1,161
682,8,2016-08-16,2,24
682,8,2016-08-16,4,1
682,8,2016-08-17,1,218
682,8,2016-08-17,2,6
682,8,2016-08-17,3,1
682,8,2016-08-18,1,215
682,8,2016-08-18,2,17
682,8,2016-08-18,3,4
682,8,2016-08-19,1,213
682,8,2016-08-19,2,15
682,8,2016-08-19,3,2
682,8,2016-08-20,1,186
682,8,2016-08-20,2,19
682,8,2016-08-21,1,186
682,8,2016-08-21,2,19
682,8,2016-08-21,3,2
682,8,2016-08-22,1,185
682,8,2016-08-22,2,24
682,8,2016-08-23,1,205
682,8,2016-08-23,2,14
682,8,2016-08-23,4,1
682,8,2016-08-24,1,197
682,8,2016-08-24,2,8
682,8,2016-08-24,4,1
682,8,2016-08-25,1,211
682,8,2016-08-25,4,1
682,8,2016-08-26,1,245
682,8,2016-08-26,2,30
682,8,2016-08-27,1,198
682,8,2016-08-27,2,20
682,8,2016-08-28,1,196
682,8,2016-08-28,2,20
682,8,2016-08-29,1,195
682,8,2016-08-29,2,23
682,8,2016-08-29,3,2
682,8,2016-08-29,4,1
682,8,2016-08-30,1,195
682,8,2016-08-30,2,20
682,8,2016-08-30,4,1
682,8,2016-08-31,1,227
682,8,2016-08-31,2,23
682,8,2016-09-01,1,226
682,8,2016-09-01,2,24
682,8,2016-09-01,5,5
682,8,2016-09-02,1,132
682,8,2016-09-02,2,15
682,8,2016-09-02,3,2
682,8,2016-09-02,4,1
682,8,2016-09-03,1,190
682,8,2016-09-03,2,104
682,8,2016-09-03,3,8
682,8,2016-09-04,1,222
682,8,2016-09-04,2,36
682,8,2016-09-04,3,5
682,8,2016-09-04,4,3
682,8,2016-09-04,5,1
682,8,2016-09-05,1,183
682,8,2016-09-05,2,4
682,8,2016-09-05,4,1
682,8,2016-09-05,5,3
682,8,2016-09-05,6,1
682,8,2016-09-06,1,210
682,8,2016-09-06,2,29
682,8,2016-09-06,3,3
682,8,2016-09-06,4,1
682,8,2016-09-06,5,1
682,8,2016-09-06,6,3
682,8,2016-09-07,1,231
682,8,2016-09-07,2,9
682,8,2016-09-07,3,1
682,8,2016-09-07,4,2
682,8,2016-09-08,1,217
682,8,2016-09-08,2,3
682,8,2016-09-08,5,1
682,8,2016-09-09,1,255
682,8,2016-09-09,2,26
682,8,2016-09-09,3,2
682,8,2016-09-10,1,260
682,8,2016-09-10,2,12
682,8,2016-09-10,3,2
682,8,2016-09-11,1,259
682,8,2016-09-11,2,39
682,8,2016-09-11,3,1
682,8,2016-09-11,5,1
682,8,2016-09-11,6,4
682,8,2016-09-12,1,212
682,8,2016-09-12,2,26
682,8,2016-09-12,3,13
682,8,2016-09-12,4,1
682,8,2016-09-13,1,221
682,8,2016-09-13,2,14
682,8,2016-09-13,3,5
682,8,2016-09-13,4,2
682,8,2016-09-14,1,253
682,8,2016-09-14,2,47
682,8,2016-09-14,3,1
682,8,2016-09-14,6,3
682,8,2016-09-15,1,210
682,8,2016-09-15,2,29
682,8,2016-09-16,1,188
682,8,2016-09-16,2,25
682,8,2016-09-16,6,2
682,8,2016-09-17,1,228
682,8,2016-09-17,2,22
682,8,2016-09-17,4,1
682,8,2016-09-18,1,150
682,8,2016-09-18,2,22
682,8,2016-09-18,3,1
682,8,2016-09-18,4,1
682,8,2016-09-18,5,2
682,8,2016-09-18,6,1
682,8,2016-09-19,1,190
682,8,2016-09-19,2,31
682,8,2016-09-19,3,3
682,8,2016-09-20,1,236
682,8,2016-09-20,2,18
682,8,2016-09-21,1,227
682,8,2016-09-21,2,13
682,8,2016-09-22,1,195
682,8,2016-09-22,2,17
682,8,2016-09-22,3,1
682,8,2016-09-23,1,201
682,8,2016-09-23,2,28
682,8,2016-09-23,3,2
682,8,2016-09-23,4,2
682,8,2016-09-24,1,221
682,8,2016-09-24,2,16
682,8,2016-09-24,3,1
682,8,2016-09-25,1,209
682,8,2016-09-25,2,43
682,8,2016-09-25,3,2
682,8,2016-09-25,4,1
682,8,2016-09-25,6,1
682,8,2016-09-25,7,1
682,8,2016-09-26,1,187
682,8,2016-09-26,2,14
682,8,2016-09-26,3,3
682,8,2016-09-27,1,176
682,8,2016-09-27,2,26
682,8,2016-09-27,3,4
682,8,2016-09-27,4,1
682,8,2016-09-28,1,217
682,8,2016-09-28,2,31
682,8,2016-09-28,3,3
682,8,2016-09-29,1,194
682,8,2016-09-29,2,14
682,8,2016-09-29,3,2
682,8,2016-09-30,1,180
682,8,2016-09-30,2,33
682,8,2016-09-30,3,6
682,8,2016-09-30,4,3
682,8,2016-10-01,1,192
682,8,2016-10-01,2,21
682,8,2016-10-01,3,2
682,8,2016-10-01,4,2
682,8,2016-10-02,1,201
682,8,2016-10-02,2,17
682,8,2016-10-02,5,1
682,8,2016-10-03,1,160
682,8,2016-10-03,2,24
682,8,2016-10-04,1,159
682,8,2016-10-04,2,42
682,8,2016-10-04,3,3
682,8,2016-10-04,4,1
682,8,2016-10-04,5,2
682,8,2016-10-05,1,158
682,8,2016-10-05,2,17
682,8,2016-10-06,1,159
682,8,2016-10-06,2,30
682,8,2016-10-06,3,1
682,8,2016-10-07,1,183
682,8,2016-10-07,2,24
682,8,2016-10-07,3,1
682,8,2016-10-08,1,165
682,8,2016-10-08,2,23
682,8,2016-10-09,1,179
682,8,2016-10-09,2,28
682,8,2016-10-09,3,3
682,8,2016-10-10,1,335
682,8,2016-10-10,2,19
682,8,2016-10-10,3,3
682,8,2016-10-11,1,241
682,8,2016-10-11,2,28
682,8,2016-10-12,1,285
682,8,2016-10-12,2,20
682,8,2016-10-12,3,1
682,8,2016-10-13,1,219
682,8,2016-10-13,2,11
682,8,2016-10-13,4,1
682,8,2016-10-14,1,207
682,8,2016-10-14,2,4
682,8,2016-10-15,1,177
682,8,2016-10-15,2,2
682,8,2016-10-15,4,1
682,8,2016-10-15,5,1
682,8,2016-10-15,6,1
682,8,2016-10-16,1,177
682,8,2016-10-16,2,23
682,8,2016-10-17,1,163
682,8,2016-10-17,2,6
682,8,2016-10-18,1,198
682,8,2016-10-18,2,27
682,8,2016-10-18,3,1
682,8,2016-10-19,1,144
682,8,2016-10-19,2,21
682,8,2016-10-20,1,194
682,8,2016-10-20,2,48
682,8,2016-10-20,3,1
682,8,2016-10-21,1,202
682,8,2016-10-21,2,19
682,8,2016-10-21,3,1
682,8,2016-10-22,1,213
682,8,2016-10-22,2,21
682,8,2016-10-22,4,1
682,8,2016-10-23,1,190
682,8,2016-10-23,2,22
682,8,2016-10-23,3,1
682,8,2016-10-23,4,1
682,8,2016-10-24,1,190
682,8,2016-10-24,2,28
682,8,2016-10-24,3,2
682,8,2016-10-25,1,175
682,8,2016-10-25,2,9
682,8,2016-10-26,1,236
682,8,2016-10-26,2,34
682,8,2016-10-26,3,1
682,8,2016-10-27,1,222
682,8,2016-10-27,2,27
682,8,2016-10-27,3,2
682,8,2016-10-27,4,1
682,8,2016-10-28,1,296
682,8,2016-10-28,2,12
682,8,2016-10-28,3,1
682,8,2016-10-28,4,1
682,8,2016-10-29,1,304
682,8,2016-10-29,2,12
682,8,2016-10-29,3,2
682,8,2016-10-29,4,1
682,8,2016-10-30,1,193
682,8,2016-10-30,2,12
682,8,2016-10-30,3,1
682,8,2016-10-31,1,258
682,8,2016-10-31,2,12
682,8,2016-10-31,3,3
682,8,2016-10-31,4,1
682,8,2016-11-01,1,150
682,8,2016-11-01,2,25
682,8,2016-11-01,3,3
682,8,2016-11-01,4,3
682,610,\N,\N,8
