arrive_time	item_sku_id	arrive_quantity	int_org_num
2017-02-16	1002677157	30	4
2017-02-16	1002853547	30	4
2017-02-16	1002885550	40	4
2017-02-16	1002890	2	4
2017-02-16	1002893	2	4
2017-02-16	1002896240	20	4
2017-02-16	1002899	5	4
2017-02-16	1002984	0	4
2017-02-16	1003057	600	4
2017-02-16	1003066	300	4
2017-02-16	1003895027	0	4
2017-02-16	1004149446	3	4
2017-02-16	1004181453	3	4
2017-02-16	1004181896	3	4
2017-02-16	1004192115	40	4
2017-02-16	1004197312	3	4
2017-02-16	1005251	1	4
2017-02-16	1006155	5	4
2017-02-16	1006317	7	4
2017-02-16	1007176	1	4
2017-02-16	1008065	10	4
2017-02-16	1010798	42	4
2017-02-16	1012143	150	4
2017-02-16	1012153	252	4
2017-02-16	1012769034	30	4
2017-02-16	1013024	800	4
2017-02-16	1013999	200	4
2017-02-16	1014684	10	4
2017-02-16	1015234	15	4
2017-02-16	1021756	58	4
2017-02-16	1024672122	3	4
2017-02-17	1000507188	500	4
2017-02-17	1001641077	1	4
2017-02-17	1001796	6	4
2017-02-17	1001805	20	4
2017-02-17	1001949	30	4
2017-02-17	1002065	30	4
2017-02-17	1002071	20	4
2017-02-17	1002129674	16	4
2017-02-17	1002129676	8	4
2017-02-17	1002256	2	4
2017-02-17	1002263	22	4
2017-02-17	1002665438	132	4
2017-02-17	1002665439	44	4
2017-02-17	1002735040	44	4
2017-02-17	1003494928	10	4
2017-02-17	100421	90	4
2017-02-17	1006168	0	4
2017-02-17	1009543	300	4
2017-02-17	1009829	144	4
2017-02-17	1010243	250	4
2017-02-17	1010774	10	4
2017-02-17	1010779	18	4
2017-02-17	1010827	41	4
2017-02-17	1011084164	198	4
2017-02-17	1011084165	110	4
2017-02-17	1011086444	20	4
2017-02-17	1011086445	40	4
2017-02-17	1011480	20	4
2017-02-17	1011662914	40	4
2017-02-17	1013070	50	4
2017-02-17	1013101	25	4
2017-02-17	1013106	1	4
2017-02-17	1013108	30	4
2017-02-17	1013983	50	4
2017-02-17	1014622	14	4
2017-02-17	1015078	0	4
2017-02-17	1015488	160	4
2017-02-17	1015553	638	4
2017-02-17	1017472	66	4
2017-02-17	1017503	0	4
2017-02-17	1017611452	5	4
2017-02-17	1017616042	80	4
2017-02-17	1019922	4	4
2017-02-17	1021030	0	4
2017-02-17	1021043	0	4
2017-02-17	1022098	15	4
2017-02-17	1022100	50	4
2017-02-17	1022127495	22	4
2017-02-17	1022659735	4	4
2017-02-17	1022957	250	4
2017-02-17	1022958	700	4
2017-02-17	1023880	80	4
2017-02-17	1023884	35	4
2017-02-17	1023885	30	4
2017-02-17	1023890	50	4
2017-02-17	1023932	5	4
2017-02-17	1024134	50	4
2017-02-17	1024204	150	4
2017-02-17	1024432	50	4
2017-02-17	1024513	3000	4
2017-02-17	1024620	20	4
2017-02-17	1024623	380	4
2017-02-17	1025459	10	4
2017-02-18	1000894827	60	4
2017-02-18	1000895026	96	4
2017-02-18	1001573	8	4
2017-02-18	1001796	4	4
2017-02-18	1001805	24	4
2017-02-18	1002447450	0	4
2017-02-18	1002447451	12	4
2017-02-18	1002447452	12	4
2017-02-18	1002665	3	4
2017-02-18	1002890	4	4
2017-02-18	1002921	16	4
2017-02-18	1003061	1000	4
2017-02-18	1004480	0	4
2017-02-18	1004483	300	4
2017-02-18	1004485	0	4
2017-02-18	1004487	1000	4
2017-02-18	1004490	120	4
2017-02-18	1004492	60	4
2017-02-18	1004493	0	4
2017-02-18	1004501	0	4
2017-02-18	1004530	48	4
2017-02-18	1004531	80	4
2017-02-18	1004532	0	4
2017-02-18	1004538	100	4
2017-02-18	1004545	120	4
2017-02-18	1004564	0	4
2017-02-18	1006808	20	4
2017-02-18	1007054	6	4
2017-02-18	1007056	150	4
2017-02-18	1007061	144	4
2017-02-18	1007955	45	4
2017-02-18	1007967	0	4
2017-02-18	1007968	45	4
2017-02-18	1008341	250	4
2017-02-18	1009751	60	4
2017-02-18	1009752	600	4
2017-02-18	1010260	0	4
2017-02-18	1010708	648	4
2017-02-18	1010744467	15	4
2017-02-18	1012451	30	4
2017-02-18	1013584	2	4
2017-02-18	1013653	7	4
2017-02-18	1013975	10	4
2017-02-18	1014489	300	4
2017-02-18	1014565	200	4
2017-02-18	1014923	25	4
2017-02-18	1015092	60	4
2017-02-18	1016452	60	4
2017-02-18	1016841	20	4
2017-02-18	1018779	80	4
2017-02-18	1018781	800	4
2017-02-18	1018785	40	4
2017-02-18	1018789	200	4
2017-02-18	1022163	2	4
2017-02-18	1022234	3	4
2017-02-18	1022353	7	4
2017-02-18	1023890	500	4
2017-02-18	1023897	80	4
2017-02-18	1024256	192	4
2017-02-18	1024432	20	4
2017-02-18	1024624	140	4
2017-02-18	1024647	12	4
2017-02-18	1025017	2	4
2017-02-18	1025021	16	4
2017-02-18	1025028	4	4
2017-02-18	1025723769	0	4
2017-02-18	1025736	0	4
2017-02-19	1000054	10	4
2017-02-19	1000115	45	4
2017-02-19	1000294	70	4
2017-02-19	1000298	19	4
2017-02-19	1000394	40	4
2017-02-19	1000477	2	4
2017-02-19	1000632	13	4
2017-02-19	1000975	4	4
2017-02-19	1001180	12	4
2017-02-19	1001207	0	4
2017-02-19	1001230840	24	4
2017-02-19	1001231120	12	4
2017-02-19	1001379	16	4
2017-02-19	1001796	5	4
2017-02-19	1001799	9	4
2017-02-19	1001805	22	4
2017-02-19	1002065	80	4
2017-02-19	1002071	10	4
2017-02-19	1002680308	18	4
2017-02-19	1003188	20	4
2017-02-19	1003372	12	4
2017-02-19	1003403	20	4
2017-02-19	1003442	5	4
2017-02-19	1003834	50	4
2017-02-19	1003837	10	4
2017-02-19	1003851	25	4
2017-02-19	1003852	45	4
2017-02-19	1003867	4	4
2017-02-19	1004200	48	4
2017-02-19	1004804	0	4
2017-02-19	1004811	0	4
2017-02-19	1004812	19	4
2017-02-19	1005386	0	4
2017-02-19	1006112	30	4
2017-02-19	1006163	20	4
2017-02-19	1006808	20	4
2017-02-19	1008346	8	4
2017-02-19	1009745	40	4
2017-02-19	1010830	42	4
2017-02-19	1010832	24	4
2017-02-19	1010840	18	4
2017-02-19	1011485	3	4
2017-02-19	1012520	1440	4
2017-02-19	1013024	600	4
2017-02-19	1013316	15	4
2017-02-19	1013325	20	4
2017-02-19	1013330	25	4
2017-02-19	1013332	25	4
2017-02-19	1013333	0	4
2017-02-19	1013336	10	4
2017-02-19	1013999	90	4
2017-02-19	1014000	5	4
2017-02-19	1014575	325	4
2017-02-19	1014581	430	4
2017-02-19	1015328	0	4
2017-02-19	101613	12	4
2017-02-19	1016452	40	4
2017-02-19	1016827	30	4
2017-02-19	1017884	12	4
2017-02-19	1018800	0	4
2017-02-19	1019461974	13	4
2017-02-19	1019819	5	4
2017-02-19	1019922	6	4
2017-02-19	1020616	4	4
2017-02-19	1021585	11	4
2017-02-19	1021586	6	4
2017-02-19	1021590	1	4
2017-02-19	1021669	15	4
2017-02-19	1021680	12	4
2017-02-19	1021733	11	4
2017-02-19	1021756	7	4
2017-02-19	1021894	120	4
2017-02-19	1023926	36	4
2017-02-19	1024757	10	4
2017-02-20	1000232	1	4
2017-02-20	1001194	1	4
2017-02-20	1001199	5	4
2017-02-20	1001799	5	4
2017-02-20	1001805	8	4
2017-02-20	1002065	100	4
2017-02-20	1002071	70	4
2017-02-20	1002151553	20	4
2017-02-20	1002421	20	4
2017-02-20	1002489057	2	4
2017-02-20	1002489840	2	4
2017-02-20	1002489859	1	4
2017-02-20	1002562	8	4
2017-02-20	1003460	0	4
2017-02-20	100391	100	4
2017-02-20	1004608	53	4
2017-02-20	1004610	3400	4
2017-02-20	1004777875	40	4
2017-02-20	1004804	0	4
2017-02-20	1004808	3	4
2017-02-20	1004811	0	4
2017-02-20	1004812	0	4
2017-02-20	1006155	6	4
2017-02-20	1006166	20	4
2017-02-20	1007176	2	4
2017-02-20	1008131	100	4
2017-02-20	1008986	60	4
2017-02-20	1009742	30	4
2017-02-20	1009758	10	4
2017-02-20	1010798	14	4
2017-02-20	1011026	5	4
2017-02-20	1013061	5	4
2017-02-20	1013063	400	4
2017-02-20	1013098	20	4
2017-02-20	1013101	30	4
2017-02-20	1013108	50	4
2017-02-20	1013360	0	4
2017-02-20	1015039705	5	4
2017-02-20	1015049320	10	4
2017-02-20	1015583113	10	4
2017-02-20	1016746191	0	4
2017-02-20	1019918	10	4
2017-02-20	1021585	1	4
2017-02-20	1021586	3	4
2017-02-20	1021590	1	4
2017-02-20	1021591	9	4
2017-02-20	102216	5	4
2017-02-20	102221	0	4
2017-02-20	1022291	40	4
2017-02-20	1022328	60	4
2017-02-20	1022436	6	4
2017-02-20	1022809	45	4
2017-02-20	102332	129	4
2017-02-20	1024710474	20	4
2017-02-20	1025469	30	4
2017-02-20	1025470670	30	4
2017-02-20	1025472	5	4
2017-02-21	1000055707	100	4
2017-02-21	1000055768	20	4
2017-02-21	1000055895	10	4
2017-02-21	1000298	15	4
2017-02-21	1000609	10	4
2017-02-21	1000711	72	4
2017-02-21	1001084511	64	4
2017-02-21	1001227932	360	4
2017-02-21	1001796	2	4
2017-02-21	1001799	8	4
2017-02-21	1001805	8	4
2017-02-21	1001895993	360	4
2017-02-21	1002071	10	4
2017-02-21	1002282	0	4
2017-02-21	1002883813	60	4
2017-02-21	1002988	60	4
2017-02-21	1002989	120	4
2017-02-21	1002991	360	4
2017-02-21	1003063	300	4
2017-02-21	1003069	420	4
2017-02-21	1003081	800	4
2017-02-21	1003269170	30	4
2017-02-21	1003629	48	4
2017-02-21	1003636	24	4
2017-02-21	1003979476	12	4
2017-02-21	1003987588	84	4
2017-02-21	1003988243	12	4
2017-02-21	1003999539	24	4
2017-02-21	100418	1584	4
2017-02-21	1004231	16	4
2017-02-21	1004607	150	4
2017-02-21	1004612	0	4
2017-02-21	1004831000	100	4
2017-02-21	1004831506	6	4
2017-02-21	1005386	0	4
2017-02-21	1006166	12	4
2017-02-21	1006181	23	4
2017-02-21	1006250757	10	4
2017-02-21	1006292	20	4
2017-02-21	1007176	2	4
2017-02-21	1008346	3	4
2017-02-21	1009743	20	4
2017-02-21	1009745	50	4
2017-02-21	1009766	50	4
2017-02-21	1009879	180	4
2017-02-21	1010715	80	4
2017-02-21	1010721	15	4
2017-02-21	1010832	12	4
2017-02-21	1010950708	10	4
2017-02-21	1012512	12	4
2017-02-21	1012538411	210	4
2017-02-21	1012567	560	4
2017-02-21	1012573	100	4
2017-02-21	1012582	80	4
2017-02-21	1012752	10	4
2017-02-21	1013584	4	4
2017-02-21	1013727	6	4
2017-02-21	1013918	249	4
2017-02-21	1013922	55	4
2017-02-21	1013948	3	4
2017-02-21	1013950	55	4
2017-02-21	1013957	35	4
2017-02-21	1013977	36	4
2017-02-21	1014622	20	4
2017-02-21	1014751	3	4
2017-02-21	1015004801	15	4
2017-02-21	1015012807	50	4
2017-02-21	1015016	0	4
2017-02-21	1015255	598	4
2017-02-21	1015284381	59	4
2017-02-21	1016355	1512	4
2017-02-21	1016452	40	4
2017-02-21	1016564	13	4
2017-02-21	1016843	8	4
2017-02-21	1017223815	32	4
2017-02-21	1017236047	6	4
2017-02-21	1017265	24	4
2017-02-21	1017454	0	4
2017-02-21	1017472	48	4
2017-02-21	1017502	312	4
2017-02-21	1017541	148	4
2017-02-21	1017569	75	4
2017-02-21	1017573	40	4
2017-02-21	1017575	40	4
2017-02-21	1017582	120	4
2017-02-21	1018764	20	4
2017-02-21	1020704	1	4
2017-02-21	1021067	48	4
2017-02-21	1021674	1	4
2017-02-21	1021900	30	4
2017-02-21	1022814	10	4
2017-02-21	1023459	96	4
2017-02-21	1023902	16	4
2017-02-21	1024209	50	4
2017-02-21	1024672	12	4
2017-02-21	1024817	2	4
2017-02-21	1025237	4	4
2017-02-22	1000338808	72	4
2017-02-22	1000700186	8	4
2017-02-22	1000855789	18	4
2017-02-22	1001180	15	4
2017-02-22	1001194	5	4
2017-02-22	1001203	10	4
2017-02-22	1001209	2	4
2017-02-22	1001379	88	4
2017-02-22	1001439	80	4
2017-02-22	1001805	5	4
2017-02-22	1002129674	8	4
2017-02-22	1002148	5	4
2017-02-22	1002664	2	4
2017-02-22	1002677019	80	4
2017-02-22	1002686	11	4
2017-02-22	1002852	72	4
2017-02-22	1002890	15	4
2017-02-22	1002893	15	4
2017-02-22	1002899	14	4
2017-02-22	1003014188	119	4
2017-02-22	1003031	6	4
2017-02-22	1003061	2000	4
2017-02-22	1003066	1000	4
2017-02-22	1003216	2	4
2017-02-22	1003562907	17	4
2017-02-22	1003648	0	4
2017-02-22	1003831	12	4
2017-02-22	100401	72	4
2017-02-22	1004200	10	4
2017-02-22	1004542	25	4
2017-02-22	1006032	80	4
2017-02-22	1006759	15	4
2017-02-22	1007176	1	4
2017-02-22	1008185	2	4
2017-02-22	1008341	23	4
2017-02-22	1009247	48	4
2017-02-22	1009252	0	4
2017-02-22	1009738	1	4
2017-02-22	1009742	5	4
2017-02-22	1009829	288	4
2017-02-22	1010721	20	4
2017-02-22	1011001	180	4
2017-02-22	1011480	20	4
2017-02-22	1011481	40	4
2017-02-22	1011485	1	4
2017-02-22	1011662914	40	4
2017-02-22	1012143	120	4
2017-02-22	1012505	20	4
2017-02-22	1012512	12	4
2017-02-22	1012752	10	4
2017-02-22	1013234	30	4
2017-02-22	1013999	110	4
2017-02-22	1014161	20	4
2017-02-22	1014162	30	4
2017-02-22	1014169	96	4
2017-02-22	1014575	300	4
2017-02-22	1014651	144	4
2017-02-22	1014657	6	4
2017-02-22	1014665	10	4
2017-02-22	1016334	120	4
2017-02-22	1016827	100	4
2017-02-22	1017064	9	4
2017-02-22	1017265	24	4
2017-02-22	1017438	10	4
2017-02-22	1017611452	7	4
2017-02-22	1017616042	60	4
2017-02-22	1017675	35	4
2017-02-22	1017677	18	4
2017-02-22	1019298	49	4
2017-02-22	1019913	10	4
2017-02-22	1019918	20	4
2017-02-22	1020541924	105	4
2017-02-22	1020732	0	4
2017-02-22	1020734	8	4
2017-02-22	1020932	0	4
2017-02-22	1021018	40	4
2017-02-22	1021066	48	4
2017-02-22	1021533785	30	4
2017-02-22	1021586	2	4
2017-02-22	1021591	1	4
2017-02-22	1021756	0	4
2017-02-22	1021786	0	4
2017-02-22	1021894	100	4
2017-02-22	1021900	16	4
2017-02-22	1022659735	0	4
2017-02-22	1022867	9	4
2017-02-22	1022973871	50	4
2017-02-22	1023252	2	4
2017-02-22	102332	64	4
2017-02-22	102333	17	4
2017-02-22	1023494	0	4
2017-02-22	1023728	100	4
2017-02-22	1023935	20	4
2017-02-22	1023946	100	4
2017-02-22	1024513	0	4
2017-02-23	1000490	360	4
2017-02-23	1001207	0	4
2017-02-23	1001208	10	4
2017-02-23	1001283	15	4
2017-02-23	1001297	25	4
2017-02-23	1001805	1	4
2017-02-23	1002065	50	4
2017-02-23	1002071	70	4
2017-02-23	1002126	0	4
2017-02-23	1002129	20	4
2017-02-23	1002367	0	4
2017-02-23	1002449	20	4
2017-02-23	1002562	3	4
2017-02-23	1002650	32	4
2017-02-23	1002656	67	4
2017-02-23	1003712	15	4
2017-02-23	1004454	6	4
2017-02-23	1004527	1	4
2017-02-23	1005998	11	4
2017-02-23	1006131	132	4
2017-02-23	1007055	0	4
2017-02-23	1007056	0	4
2017-02-23	1007315	0	4
2017-02-23	1008040895	50	4
2017-02-23	1009196	3	4
2017-02-23	100934	30	4
2017-02-23	1010506	0	4
2017-02-23	1010693	552	4
2017-02-23	1012849	78	4
2017-02-23	1015315409	36	4
2017-02-23	1017454	0	4
2017-02-23	1018434	1	4
2017-02-23	1019696	0	4
2017-02-23	1020211	6	4
2017-02-23	1020678	1424	4
2017-02-23	1022099	7	4
2017-02-23	1022163	11	4
2017-02-23	1022353	5	4
2017-02-23	1022957	200	4
2017-02-23	1022958	100	4
2017-02-23	1025887325	36	4
2017-02-23	1025887468	36	4
2017-02-23	1025891909	0	4
2017-02-23	1025892001	0	4
2017-02-24	1001435	100	4
2017-02-24	1001444173	0	4
2017-02-24	1001444499	0	4
2017-02-24	1001444500	0	4
2017-02-24	1001573	20	4
2017-02-24	1001796	1	4
2017-02-24	1001805	13	4
2017-02-24	1002256	45	4
2017-02-24	1002263	18	4
2017-02-24	1003263590	4	4
2017-02-24	1003442	2	4
2017-02-24	1003590304	5	4
2017-02-24	1003811	10	4
2017-02-24	1007955	0	4
2017-02-24	1007968	0	4
2017-02-24	1007970	216	4
2017-02-24	1007971	0	4
2017-02-24	1007976	0	4
2017-02-24	1007977	65	4
2017-02-24	1009816	88	4
2017-02-24	1010370	30	4
2017-02-24	1010779	0	4
2017-02-24	1011662	1	4
2017-02-24	1011662914	40	4
2017-02-24	1012135	120	4
2017-02-24	1012153	149	4
2017-02-24	1013971	60	4
2017-02-24	1013975	9	4
2017-02-24	1013977	40	4
2017-02-24	1014663	3	4
2017-02-24	1016452	60	4
2017-02-24	1016453	20	4
2017-02-24	1017611452	13	4
2017-02-24	1017616042	45	4
2017-02-24	1019066454	0	4
2017-02-24	1019066455	7	4
2017-02-24	1019257	144	4
2017-02-24	1020932	0	4
2017-02-24	1020954	12	4
2017-02-24	1021019	6840	4
2017-02-24	1021028	288	4
2017-02-24	1021033	144	4
2017-02-24	1021041	36	4
2017-02-24	1021047	480	4
2017-02-24	1021941162	40	4
2017-02-24	1022146	1000	4
2017-02-24	1023878	500	4
2017-02-24	1023880	90	4
2017-02-24	1023884	10	4
2017-02-24	1023885	50	4
2017-02-24	1023890	100	4
2017-02-24	1024134	110	4
2017-02-24	1024432	150	4
2017-02-24	1024617	50	4
2017-02-24	1024620	50	4
2017-02-24	1024623	1046	4
2017-02-24	1024624	36	4
2017-02-24	1024646	0	4
2017-02-24	1024647	30	4
2017-02-24	1024757	4	4
2017-02-24	1025460165	80	4
2017-02-24	1025520	45	4
2017-02-24	1025736	24	4
2017-02-25	1000029531	204	4
2017-02-25	1000029532	176	4
2017-02-25	1000029535	84	4
2017-02-25	1000029536	312	4
2017-02-25	1000029557	0	4
2017-02-25	1000030344	72	4
2017-02-25	1000030382	96	4
2017-02-25	1000030454	0	4
2017-02-25	1000030457	60	4
2017-02-25	1000459	100	4
2017-02-25	1000467	200	4
2017-02-25	1000517772	198	4
2017-02-25	1000801309	50	4
2017-02-25	1000867311	10	4
2017-02-25	1001194	3	4
2017-02-25	1001208	15	4
2017-02-25	1001210	0	4
2017-02-25	1001215	0	4
2017-02-25	1001342363	5	4
2017-02-25	1001379	48	4
2017-02-25	1001805	3	4
2017-02-25	1002256	54	4
2017-02-25	1002263	11	4
2017-02-25	1002406	0	4
2017-02-25	1002570020	10	4
2017-02-25	1002751761	5	4
2017-02-25	1002763726	40	4
2017-02-25	1002763888	40	4
2017-02-25	1002763897	60	4
2017-02-25	1002792901	9	4
2017-02-25	1003403	40	4
2017-02-25	1003460	0	4
2017-02-25	1003648	30	4
2017-02-25	1004804	0	4
2017-02-25	1004808	0	4
2017-02-25	1004811	0	4
2017-02-25	1004812	0	4
2017-02-25	1005047888	28	4
2017-02-25	1005332	79	4
2017-02-25	1006155	24	4
2017-02-25	1006166	12	4
2017-02-25	1006168	5	4
2017-02-25	1006825	6800	4
2017-02-25	1006992628	54	4
2017-02-25	1007040	0	4
2017-02-25	1007046	240	4
2017-02-25	1009130	108	4
2017-02-25	1009752	84	4
2017-02-25	1010322	78	4
2017-02-25	1010708	600	4
2017-02-25	1011927	33	4
2017-02-25	1012867015	10	4
2017-02-25	1012868463	40	4
2017-02-25	1012915	26	4
2017-02-25	1012916	56	4
2017-02-25	1012921	360	4
2017-02-25	1012952	1200	4
2017-02-25	1013024	870	4
2017-02-25	1013653	10	4
2017-02-25	1013663	7	4
2017-02-25	1014000	5	4
2017-02-25	1014684	5	4
2017-02-25	1015219	0	4
2017-02-25	1015224	15	4
2017-02-25	1016769023	166	4
2017-02-25	1018220	119	4
2017-02-25	1018461	150	4
2017-02-25	1018800	0	4
2017-02-25	1018873	45	4
2017-02-25	1021769207	20	4
2017-02-25	1021894	150	4
2017-02-25	1022439	3	4
2017-02-25	1023925	96	4
2017-02-25	1024204	0	4
2017-02-25	1024209	100	4
2017-02-25	1024513	6000	4
2017-02-25	1025017	11	4
2017-02-25	1025021	8	4
2017-02-25	1025025	80	4
2017-02-25	1025027	34	4
2017-02-26	1000298	5	4
2017-02-26	1000477	2	4
2017-02-26	1000609	50	4
2017-02-26	1000894827	58	4
2017-02-26	1000895026	100	4
2017-02-26	1001048	3	4
2017-02-26	1001805	1	4
2017-02-26	1001854778	48	4
2017-02-26	1003055	480	4
2017-02-26	1003062	199	4
2017-02-26	1003069	468	4
2017-02-26	1003081	448	4
2017-02-26	1003372	12	4
2017-02-26	1004542	30	4
2017-02-26	1004610	800	4
2017-02-26	1005998	5	4
2017-02-26	1008185	2	4
2017-02-26	1009197	30	4
2017-02-26	1009567	6	4
2017-02-26	1009829	360	4
2017-02-26	1010506	36	4
2017-02-26	1010830	72	4
2017-02-26	1010832	24	4
2017-02-26	1010960389	60	4
2017-02-26	1011485	2	4
2017-02-26	1011662	78	4
2017-02-26	1012906	1300	4
2017-02-26	1013057	1	4
2017-02-26	1013061	2	4
2017-02-26	1013063	500	4
2017-02-26	1013070	20	4
2017-02-26	1013078	2	4
2017-02-26	1013101	25	4
2017-02-26	1013106	2	4
2017-02-26	1013234	5	4
2017-02-26	1013360	5	4
2017-02-26	1014489	600	4
2017-02-26	1014665	10	4
2017-02-26	1014684	10	4
2017-02-26	1015092	80	4
2017-02-26	1016452	40	4
2017-02-26	1017454	464	4
2017-02-26	1019916	5	4
2017-02-26	1020704	1	4
2017-02-26	1021393	2	4
2017-02-26	1021585	2	4
2017-02-26	1025025	100	4
2017-02-26	1025727	1	4
2017-02-27	1000029699	18	4
2017-02-27	1000030300	0	4
2017-02-27	1000201557	15	4
2017-02-27	1000203230	0	4
2017-02-27	1000526708	0	4
2017-02-27	1001805	1	4
2017-02-27	1002330576	12	4
2017-02-27	1003832	10	4
2017-02-27	1003834	10	4
2017-02-27	1003837	15	4
2017-02-27	1003848	5	4
2017-02-27	1003851	20	4
2017-02-27	1003852	15	4
2017-02-27	1004454	2	4
2017-02-27	1005251	2	4
2017-02-27	1006729	0	4
2017-02-27	1006743	0	4
2017-02-27	1007102	80	4
2017-02-27	1007176	2	4
2017-02-27	1010246	0	4
2017-02-27	1011477	8	4
2017-02-27	1011480	30	4
2017-02-27	1011481	10	4
2017-02-27	1011672	30	4
2017-02-27	1012849	95	4
2017-02-27	1013983	20	4
2017-02-27	1014169	120	4
2017-02-27	1014392	40	4
2017-02-27	1015074	320	4
2017-02-27	1016422	19	4
2017-02-27	1016424	5	4
2017-02-27	1016843	1	4
2017-02-27	101709	12	4
2017-02-27	1017850	50	4
2017-02-27	1018295	40	4
2017-02-27	1018791	19	4
2017-02-27	1018800	20	4
2017-02-27	1021099	360	4
2017-02-27	1021498047	44	4
2017-02-27	1021586	1	4
2017-02-27	1021680	4	4
2017-02-27	1021918	20	4
2017-02-28	1000394	20	4
2017-02-28	1001180	5	4
2017-02-28	1001209	2	4
2017-02-28	1001267	240	4
2017-02-28	1001268	89	4
2017-02-28	1001301	120	4
2017-02-28	1001379	8	4
2017-02-28	1001805	5	4
2017-02-28	1002422	16	4
2017-02-28	1002563	1	4
2017-02-28	1002852	30	4
2017-02-28	1002912	1698	4
2017-02-28	1003629	78	4
2017-02-28	1003636	168	4
2017-02-28	1003648	30	4
2017-02-28	1007108	30	4
2017-02-28	1008185	12	4
2017-02-28	1009738	4	4
2017-02-28	1009742	20	4
2017-02-28	1010689	11	4
2017-02-28	1012520	864	4
2017-02-28	1012569	1000	4
2017-02-28	1012752	25	4
2017-02-28	1012851	19	4
2017-02-28	1016278520	12	4
2017-02-28	1016355	735	4
2017-02-28	1016564	5	4
2017-02-28	101666	40	4
2017-02-28	1016841	60	4
2017-02-28	1017265	36	4
2017-02-28	1017472	72	4
2017-02-28	1017503	0	4
2017-02-28	1017761	10	4
2017-02-28	1019054	10	4
2017-02-28	1019442704	32	4
2017-02-28	1020639	30	4
2017-02-28	1021676	5	4
2017-02-28	1022954	40	4
2017-02-28	1022957	400	4
2017-02-28	1022958	1000	4
2017-02-28	1023424	36	4
2017-02-28	1023459	288	4
2017-02-28	1023662	11	4
2017-02-28	1025043	20	4
2017-02-28	1025792	1	4
2017-03-01	1000055710	1400	4
2017-03-01	1000055733	100	4
2017-03-01	1000096777	50	4
2017-03-01	1000096845	40	4
2017-03-01	1000102999	20	4
2017-03-01	1000103007	10	4
2017-03-01	1000103010	40	4
2017-03-01	1000103012	300	4
2017-03-01	1000103013	10	4
2017-03-01	1000103014	10	4
2017-03-01	1000103075	20	4
2017-03-01	1000103084	20	4
2017-03-01	1000103088	10	4
2017-03-01	1000232	1	4
2017-03-01	1000274	80	4
2017-03-01	1000335182	400	4
2017-03-01	1000335207	100	4
2017-03-01	1000336122	100	4
2017-03-01	1000336246	10	4
2017-03-01	1000336420	20	4
2017-03-01	1000697	80	4
2017-03-01	1001131255	100	4
2017-03-01	1001131272	100	4
2017-03-01	1001379	80	4
2017-03-01	1001799	1	4
2017-03-01	1001805	1	4
2017-03-01	1002123	0	4
2017-03-01	1002126	600	4
2017-03-01	1002148	4	4
2017-03-01	1002446137	20	4
2017-03-01	1002446139	20	4
2017-03-01	1002447451	24	4
2017-03-01	1002447452	24	4
2017-03-01	1002536825	30	4
2017-03-01	1003031	20	4
2017-03-01	1003061	180	4
2017-03-01	1003066	1000	4
2017-03-01	1003188	5	4
2017-03-01	1003204	2	4
2017-03-01	1003212	2	4
2017-03-01	1003648	2	4
2017-03-01	1003830	12	4
2017-03-01	100391	50	4
2017-03-01	1004607	20	4
2017-03-01	1004608	120	4
2017-03-01	1004610	600	4
2017-03-01	1005570	10	4
2017-03-01	100597	129	4
2017-03-01	1005998	10	4
2017-03-01	1006759	20	4
2017-03-01	1007963	100	4
2017-03-01	1007981	54	4
2017-03-01	1008677	20	4
2017-03-01	1008986	140	4
2017-03-01	1009543	360	4
2017-03-01	1009743	60	4
2017-03-01	1009745	110	4
2017-03-01	1009758	20	4
2017-03-01	1009766	70	4
2017-03-01	1009879	150	4
2017-03-01	1010693	0	4
2017-03-01	1010840	6	4
2017-03-01	1010972	3	4
2017-03-01	1011072	30	4
2017-03-01	1011478	5	4
2017-03-01	1011481	28	4
2017-03-01	1011485	2	4
2017-03-01	1012143	420	4
2017-03-01	1012560	24	4
2017-03-01	1012569	200	4
2017-03-01	1012582	40	4
2017-03-01	1012851	6	4
2017-03-01	1012906	740	4
2017-03-01	1013136	7	4
2017-03-01	1013234	8	4
2017-03-01	1013584	4	4
2017-03-01	1013668	4	4
2017-03-01	1013674	24	4
2017-03-01	1013910	0	4
2017-03-01	1013918	0	4
2017-03-01	1013922	25	4
2017-03-01	1013933	13	4
2017-03-01	1013948	15	4
2017-03-01	1013950	0	4
2017-03-01	1013975	10	4
2017-03-01	1013999	100	4
2017-03-01	1014007693	24	4
2017-03-01	1014026380	48	4
2017-03-01	1014392	20	4
2017-03-01	1014565	154	4
2017-03-01	1014621	12	4
2017-03-01	1014657	16	4
2017-03-01	1015016	80	4
2017-03-01	1015315409	48	4
2017-03-01	1016453	20	4
2017-03-01	1016704547	20	4
2017-03-01	1016707358	30	4
2017-03-01	1016898341	120	4
2017-03-01	1016899871	60	4
2017-03-01	1016901160	24	4
2017-03-01	1016901596	180	4
2017-03-01	1016971	2	4
2017-03-01	1016984	30	4
2017-03-01	1016985	200	4
2017-03-01	101709	40	4
2017-03-01	1019310	19	4
2017-03-01	1019317	4	4
2017-03-01	1019515	6	4
2017-03-01	1020763231	0	4
2017-03-01	1020772006	24	4
2017-03-01	1020773844	48	4
2017-03-01	1020774502	31	4
2017-03-01	1020775114	31	4
