sku_id	dc_id	order_date	total_sales	sales_as_gift	sales_for_free	big_order_sales	special_order_sales	order_qtty	dt
1002985	4	2017-03-15	8	1	0	0	0	5	2017-03-15
1002985	4	2017-02-25	13	1	0	0	0	7	2017-02-25
1002985	4	2017-03-16	9	1	0	0	0	7	2017-03-16
1002985	4	2017-02-23	21	0	0	0	0	9	2017-02-23
1002985	4	2017-03-13	11	1	0	0	0	9	2017-03-13
1002985	4	2017-03-18	16	2	0	0	0	8	2017-03-18
1002985	4	2017-02-21	34	1	0	0	0	9	2017-02-21
1002985	4	2017-03-01	9	1	0	0	0	6	2017-03-01
1002985	4	2017-02-26	21	2	0	0	0	9	2017-02-26
1002985	4	2017-02-20	14	2	0	0	0	8	2017-02-20
1002985	4	2017-02-24	10	2	0	0	0	5	2017-02-24
1002985	4	2017-02-28	10	1	0	0	0	7	2017-02-28
1002985	4	2017-03-17	12	1	0	0	0	7	2017-03-17
1002985	4	2017-03-19	9	3	0	0	0	7	2017-03-19
1002985	4	2017-03-20	6	0	0	0	0	5	2017-03-20
1002985	4	2017-02-27	12	1	0	0	0	10	2017-02-27
1003012	4	2017-02-25	3	0	0	0	0	2	2017-02-25
1003012	4	2017-03-16	1	0	0	0	0	1	2017-03-16
1003012	4	2017-03-02	1	0	0	0	0	1	2017-03-02
1003012	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1003012	4	2017-02-27	2	0	0	0	0	2	2017-02-27
1003012	4	2017-03-03	1	0	0	0	0	1	2017-03-03
1003012	4	2017-03-20	1	0	0	0	0	1	2017-03-20
1003012	4	2017-02-20	1	0	0	0	0	1	2017-02-20
1003012	4	2017-03-08	1	0	0	0	0	1	2017-03-08
1003012	4	2017-03-14	1	0	0	0	0	1	2017-03-14
1003012	4	2017-02-22	11	0	0	0	0	2	2017-02-22
1003012	4	2017-03-15	1	0	0	0	0	1	2017-03-15
1003012	4	2017-03-10	20	0	0	0	0	2	2017-03-10
1003012	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1003012	4	2017-03-11	1	0	0	0	0	1	2017-03-11
1003012	4	2017-02-21	6	0	0	0	0	1	2017-02-21
1003012	4	2017-03-09	2	0	0	0	0	2	2017-03-09
1003012	4	2017-02-23	2	0	0	0	0	2	2017-02-23
1003063	4	2017-02-28	7	0	0	0	0	4	2017-02-28
1003063	4	2017-03-17	5	0	0	0	0	3	2017-03-17
1003063	4	2017-03-11	9	0	0	0	0	5	2017-03-11
1003063	4	2017-02-25	5	0	0	0	0	3	2017-02-25
1003063	4	2017-03-08	15	0	0	0	0	14	2017-03-08
1003063	4	2017-03-13	6	0	0	0	0	5	2017-03-13
1003063	4	2017-03-16	3	0	0	0	0	2	2017-03-16
1003063	4	2017-03-04	3	0	0	0	0	3	2017-03-04
1003063	4	2017-02-24	5	0	0	0	0	4	2017-02-24
1003063	4	2017-03-19	2	0	0	0	0	2	2017-03-19
1003063	4	2017-02-26	6	0	0	0	0	5	2017-02-26
1003063	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1003063	4	2017-03-02	7	0	0	0	0	3	2017-03-02
1003063	4	2017-02-27	8	0	0	0	0	6	2017-02-27
1003063	4	2017-02-22	8	0	0	0	0	6	2017-02-22
1003063	4	2017-03-06	7	0	0	0	0	5	2017-03-06
1003063	4	2017-03-18	7	0	0	0	0	4	2017-03-18
1003063	4	2017-03-01	10	0	0	0	0	6	2017-03-01
1003063	4	2017-03-05	2	0	0	0	0	2	2017-03-05
1003063	4	2017-03-20	3	0	0	0	0	3	2017-03-20
1003063	4	2017-03-10	2	0	0	0	0	2	2017-03-10
1003063	4	2017-03-03	19	0	0	0	0	7	2017-03-03
1003063	4	2017-03-15	4	0	0	0	0	3	2017-03-15
1003063	4	2017-03-09	18	0	0	0	0	17	2017-03-09
1003063	4	2017-02-21	2	0	0	0	0	1	2017-02-21
1003063	4	2017-03-14	12	0	0	0	0	9	2017-03-14
1003063	4	2017-03-07	18	0	0	0	0	7	2017-03-07
1003063	4	2017-02-23	30	0	0	0	0	15	2017-02-23
1003069	4	2017-03-12	16	0	0	0	0	8	2017-03-12
1003069	4	2017-02-28	8	0	0	0	0	6	2017-02-28
1003069	4	2017-03-14	11	0	0	0	0	8	2017-03-14
1003069	4	2017-03-11	14	0	0	0	0	9	2017-03-11
1003069	4	2017-03-15	11	0	0	0	0	6	2017-03-15
1003069	4	2017-03-03	8	0	0	0	0	3	2017-03-03
1003069	4	2017-02-25	16	0	0	0	0	9	2017-02-25
1003069	4	2017-03-06	65	0	0	0	0	20	2017-03-06
1003069	4	2017-02-21	10	0	0	0	0	3	2017-02-21
1003069	4	2017-03-19	5	0	0	0	0	3	2017-03-19
1003069	4	2017-03-16	37	0	0	24	0	8	2017-03-16
1003069	4	2017-03-08	4	0	0	0	0	1	2017-03-08
1003069	4	2017-03-04	9	0	0	0	0	3	2017-03-04
1003069	4	2017-02-27	128	0	0	92	0	14	2017-02-27
1003069	4	2017-02-23	79	0	0	36	0	9	2017-02-23
1003069	4	2017-03-13	44	0	0	0	0	14	2017-03-13
1003069	4	2017-03-10	25	0	0	0	1	9	2017-03-10
1003069	4	2017-02-26	57	0	0	48	0	7	2017-02-26
1003069	4	2017-03-18	2	0	0	0	0	2	2017-03-18
1003069	4	2017-03-05	12	0	0	0	0	6	2017-03-05
1003069	4	2017-03-17	18	0	0	0	0	2	2017-03-17
1003069	4	2017-03-20	38	0	0	0	0	11	2017-03-20
1003069	4	2017-02-22	40	0	0	24	0	7	2017-02-22
1003069	4	2017-02-24	19	0	0	0	0	5	2017-02-24
1003069	4	2017-03-07	13	0	0	0	0	4	2017-03-07
1003069	4	2017-03-02	64	0	0	24	0	10	2017-03-02
1003069	4	2017-03-09	3	0	0	0	0	3	2017-03-09
1003069	4	2017-03-01	35	0	0	0	0	12	2017-03-01
1003081	4	2017-03-09	7	0	0	0	0	3	2017-03-09
1003081	4	2017-03-16	41	0	0	0	0	14	2017-03-16
1003081	4	2017-02-20	57	0	0	32	0	15	2017-02-20
1003081	4	2017-03-17	63	0	0	0	0	12	2017-03-17
1003081	4	2017-03-10	77	0	0	30	1	11	2017-03-10
1003081	4	2017-02-28	27	0	0	0	0	7	2017-02-28
1003081	4	2017-03-15	94	0	0	48	0	14	2017-03-15
1003081	4	2017-03-18	46	0	0	0	0	12	2017-03-18
1003081	4	2017-02-19	5	0	0	0	0	4	2017-02-19
1003081	4	2017-02-24	52	0	0	32	0	4	2017-02-24
1003081	4	2017-03-11	21	0	0	0	0	8	2017-03-11
1003081	4	2017-03-20	92	0	0	0	0	18	2017-03-20
1003081	4	2017-03-13	48	0	0	0	0	13	2017-03-13
1003081	4	2017-03-12	55	0	0	0	0	10	2017-03-12
1003081	4	2017-02-25	193	0	0	160	0	18	2017-02-25
1003081	4	2017-02-22	62	0	0	0	0	14	2017-02-22
1003081	4	2017-02-23	51	0	0	0	0	16	2017-02-23
1003081	4	2017-03-01	318	4	0	0	0	20	2017-03-01
1003081	4	2017-02-26	7	0	0	0	0	2	2017-02-26
1003081	4	2017-02-21	12	0	0	0	0	5	2017-02-21
1003081	4	2017-02-27	19	0	0	0	0	6	2017-02-27
1003081	4	2017-03-19	27	0	0	0	0	6	2017-03-19
1003081	4	2017-03-14	18	0	0	0	0	8	2017-03-14
1003216	4	2017-03-16	2	0	0	0	0	2	2017-03-16
1003216	4	2017-02-21	1	0	0	0	0	1	2017-02-21
1003216	4	2017-02-28	1	0	0	0	0	1	2017-02-28
1003263879	4	2017-02-28	1	0	0	0	0	1	2017-02-28
1003263879	4	2017-03-02	1	0	0	0	0	1	2017-03-02
1003429761	4	2017-02-25	5	0	0	0	0	5	2017-02-25
1003429761	4	2017-02-26	1	0	0	0	0	1	2017-02-26
1003429761	4	2017-03-13	2	0	0	0	0	2	2017-03-13
1003429761	4	2017-02-21	3	0	0	0	0	3	2017-02-21
1003429761	4	2017-03-07	4	0	0	0	0	4	2017-03-07
1003429761	4	2017-02-22	5	0	0	0	0	5	2017-02-22
1003429761	4	2017-03-16	1	0	0	0	0	1	2017-03-16
1003429761	4	2017-02-20	5	0	0	0	0	5	2017-02-20
1003429761	4	2017-03-20	1	0	0	0	0	1	2017-03-20
1003429761	4	2017-03-10	2	0	0	0	0	2	2017-03-10
1003429761	4	2017-03-08	3	0	0	0	0	3	2017-03-08
1003429761	4	2017-02-23	2	0	0	0	0	2	2017-02-23
1003429761	4	2017-03-05	5	0	0	0	0	5	2017-03-05
1003429761	4	2017-03-03	2	0	0	0	0	2	2017-03-03
1003429761	4	2017-03-01	1	0	0	0	0	1	2017-03-01
1003429761	4	2017-03-11	4	0	0	0	0	4	2017-03-11
1003429761	4	2017-03-02	1	0	0	0	0	1	2017-03-02
1003429761	4	2017-02-28	1	0	0	0	0	1	2017-02-28
1003429761	4	2017-03-04	6	0	0	0	0	6	2017-03-04
1003429761	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1003429761	4	2017-02-24	7	0	0	0	0	7	2017-02-24
1003429761	4	2017-02-27	2	0	0	0	0	2	2017-02-27
1003430673	4	2017-03-18	2	0	0	0	0	2	2017-03-18
1003430673	4	2017-03-08	3	0	0	0	0	3	2017-03-08
1003430673	4	2017-03-14	16	0	0	0	0	16	2017-03-14
1003430673	4	2017-03-13	8	0	0	0	0	8	2017-03-13
1003430673	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1003430673	4	2017-02-25	8	0	0	0	0	8	2017-02-25
1003430673	4	2017-03-19	6	0	0	0	0	6	2017-03-19
1003430673	4	2017-03-17	3	0	0	0	0	3	2017-03-17
1003430673	4	2017-02-19	1	0	0	0	0	1	2017-02-19
1003430673	4	2017-02-21	7	0	0	0	0	7	2017-02-21
1003430673	4	2017-02-26	5	0	0	0	0	5	2017-02-26
1003430673	4	2017-03-03	4	0	0	0	0	4	2017-03-03
1003430673	4	2017-03-10	1	0	0	0	0	1	2017-03-10
1003430673	4	2017-03-07	2	0	0	0	0	2	2017-03-07
1003430673	4	2017-02-20	2	0	0	0	0	2	2017-02-20
1003430673	4	2017-03-16	1	0	0	0	0	1	2017-03-16
1003430673	4	2017-02-24	20	0	0	0	0	20	2017-02-24
1003430673	4	2017-03-02	2	0	0	0	0	2	2017-03-02
1003430673	4	2017-03-05	26	0	0	0	0	26	2017-03-05
1003430673	4	2017-03-06	9	0	0	0	0	9	2017-03-06
1003430673	4	2017-03-01	3	0	0	0	0	3	2017-03-01
1003430673	4	2017-03-09	2	0	0	0	0	2	2017-03-09
1003430673	4	2017-03-11	5	0	0	0	0	5	2017-03-11
1003430673	4	2017-02-28	6	0	0	0	0	6	2017-02-28
1003430673	4	2017-03-20	2	0	0	0	0	2	2017-03-20
1003430673	4	2017-03-15	3	0	0	0	0	3	2017-03-15
1003430673	4	2017-03-04	2	0	0	0	0	2	2017-03-04
1003430673	4	2017-03-12	3	0	0	0	0	3	2017-03-12
1003430673	4	2017-02-27	3	0	0	0	0	3	2017-02-27
1003430673	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1003470411	4	2017-03-14	1	0	0	0	0	1	2017-03-14
1003470411	4	2017-02-25	1	0	0	0	0	1	2017-02-25
1003470411	4	2017-02-20	1	0	0	0	0	1	2017-02-20
1003562907	4	2017-03-15	2	0	0	0	0	2	2017-03-15
1003562907	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1003562907	4	2017-02-26	1	0	0	0	0	1	2017-02-26
1003636	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1003636	4	2017-03-11	2	0	0	0	0	2	2017-03-11
1003636	4	2017-02-28	7	0	0	0	0	7	2017-02-28
1003636	4	2017-02-22	13	0	0	0	0	12	2017-02-22
1003636	4	2017-03-01	2	0	0	0	0	2	2017-03-01
1003636	4	2017-03-04	2	0	0	0	0	2	2017-03-04
1003636	4	2017-03-12	3	0	0	0	0	3	2017-03-12
1003636	4	2017-03-18	2	0	0	0	0	2	2017-03-18
1003636	4	2017-02-19	5	0	0	0	0	5	2017-02-19
1003636	4	2017-03-13	4	0	0	0	0	4	2017-03-13
1003636	4	2017-03-19	1	0	0	0	0	1	2017-03-19
1003636	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1003636	4	2017-02-20	5	0	0	0	0	5	2017-02-20
1003636	4	2017-03-16	3	0	0	0	0	3	2017-03-16
1003636	4	2017-03-20	1	0	0	0	0	1	2017-03-20
1003636	4	2017-03-17	2	0	0	0	0	2	2017-03-17
1003636	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1003636	4	2017-03-15	6	0	0	0	0	6	2017-03-15
1003636	4	2017-03-14	4	0	0	0	0	4	2017-03-14
1003636	4	2017-03-05	1	0	0	0	0	1	2017-03-05
1003834	4	2017-02-22	4	0	0	0	0	4	2017-02-22
1003834	4	2017-03-13	2	0	0	0	0	2	2017-03-13
1003834	4	2017-03-02	2	0	0	0	0	2	2017-03-02
1003834	4	2017-03-03	2	0	0	0	0	2	2017-03-03
1003834	4	2017-02-26	1	0	0	0	0	1	2017-02-26
1003834	4	2017-02-19	2	0	0	0	0	2	2017-02-19
1003834	4	2017-02-28	1	0	0	0	0	1	2017-02-28
1003834	4	2017-03-16	1	0	0	0	0	1	2017-03-16
1003834	4	2017-03-04	2	0	0	0	0	2	2017-03-04
1003834	4	2017-03-17	1	0	0	0	0	1	2017-03-17
1003834	4	2017-03-11	2	0	0	0	0	2	2017-03-11
1003834	4	2017-03-20	3	0	0	0	0	3	2017-03-20
1003834	4	2017-02-23	3	0	0	0	0	3	2017-02-23
1003834	4	2017-03-18	3	0	0	0	0	3	2017-03-18
1003834	4	2017-03-08	1	0	0	0	0	1	2017-03-08
1003834	4	2017-02-20	1	0	0	0	0	1	2017-02-20
1003834	4	2017-03-19	1	0	0	0	0	1	2017-03-19
1003834	4	2017-03-14	1	0	0	0	0	1	2017-03-14
1003834	4	2017-03-06	3	0	0	0	0	2	2017-03-06
1003834	4	2017-02-25	1	0	0	0	0	1	2017-02-25
1003834	4	2017-03-05	1	0	0	0	0	1	2017-03-05
1003834	4	2017-02-27	3	0	0	0	0	3	2017-02-27
1003834	4	2017-03-07	2	0	0	0	0	2	2017-03-07
1003834	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1003852	4	2017-02-28	2	0	0	0	0	2	2017-02-28
1003852	4	2017-03-14	2	0	0	0	0	2	2017-03-14
1003852	4	2017-02-24	1	0	0	0	0	1	2017-02-24
1003852	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1003852	4	2017-03-02	2	0	0	0	0	2	2017-03-02
1003852	4	2017-02-23	2	0	0	0	0	2	2017-02-23
1003852	4	2017-03-03	2	0	0	0	0	2	2017-03-03
1003852	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1003852	4	2017-03-10	2	0	0	0	0	2	2017-03-10
1003852	4	2017-02-25	1	0	0	0	0	1	2017-02-25
1003852	4	2017-03-18	6	0	0	0	0	6	2017-03-18
1003852	4	2017-02-21	1	0	0	0	0	1	2017-02-21
1003852	4	2017-03-11	3	0	0	0	0	3	2017-03-11
1003852	4	2017-03-04	1	0	0	0	0	1	2017-03-04
1003852	4	2017-03-20	1	0	0	0	0	1	2017-03-20
1003852	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1003852	4	2017-03-16	1	0	0	0	0	1	2017-03-16
1003867	4	2017-03-13	1	0	0	0	0	1	2017-03-13
1003867	4	2017-03-14	1	0	0	0	0	1	2017-03-14
1003867	4	2017-03-16	1	0	0	0	0	1	2017-03-16
1004092355	4	2017-03-08	1	0	0	0	0	1	2017-03-08
1004092355	4	2017-03-17	1	0	0	0	0	1	2017-03-17
1004092355	4	2017-03-15	2	0	0	0	0	2	2017-03-15
1004092355	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1004092355	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1004092355	4	2017-03-03	1	0	0	0	0	1	2017-03-03
1004092355	4	2017-03-13	1	0	0	0	0	1	2017-03-13
1004181068	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1004181068	4	2017-02-28	1	0	0	0	0	1	2017-02-28
1004181068	4	2017-03-10	1	0	0	0	0	1	2017-03-10
1004181068	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1004200	4	2017-03-17	3	0	0	0	0	2	2017-03-17
1004200	4	2017-03-04	1	0	0	0	0	1	2017-03-04
1004200	4	2017-03-09	3	0	0	0	0	3	2017-03-09
1004200	4	2017-02-27	1	0	0	0	0	1	2017-02-27
1004200	4	2017-03-10	1	0	0	0	0	1	2017-03-10
1004200	4	2017-02-22	2	0	0	0	0	1	2017-02-22
1004200	4	2017-02-20	1	0	0	0	0	1	2017-02-20
1004200	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1004200	4	2017-03-19	1	0	0	0	0	1	2017-03-19
1004200	4	2017-03-12	2	0	0	0	0	2	2017-03-12
1004200	4	2017-03-14	1	0	0	0	0	1	2017-03-14
1004200	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1004200	4	2017-03-05	5	0	0	0	0	3	2017-03-05
1004200	4	2017-03-20	1	0	0	0	0	1	2017-03-20
1004200	4	2017-03-03	2	0	0	0	0	1	2017-03-03
1004200	4	2017-02-28	2	0	0	0	0	2	2017-02-28
1004527	4	2017-03-10	1	0	0	0	0	1	2017-03-10
1004530	4	2017-03-05	4	0	0	0	0	4	2017-03-05
1004530	4	2017-03-02	5	0	0	0	0	1	2017-03-02
1004530	4	2017-02-21	1	0	0	0	0	1	2017-02-21
1004530	4	2017-02-20	1	0	0	0	0	1	2017-02-20
1004530	4	2017-02-19	1	0	0	0	0	1	2017-02-19
1004530	4	2017-02-26	2	0	0	0	0	1	2017-02-26
1004530	4	2017-02-28	2	0	0	0	0	2	2017-02-28
1004530	4	2017-03-03	5	0	0	0	0	3	2017-03-03
1004530	4	2017-02-22	2	0	0	0	0	1	2017-02-22
1004530	4	2017-03-01	3	0	0	0	0	2	2017-03-01
1004530	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1004530	4	2017-03-20	1	0	0	0	0	1	2017-03-20
1004530	4	2017-03-16	2	0	0	0	0	1	2017-03-16
1004545	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1004545	4	2017-02-20	2	0	0	0	0	2	2017-02-20
1004545	4	2017-02-25	1	0	0	0	0	1	2017-02-25
1004545	4	2017-02-26	5	0	0	0	0	3	2017-02-26
1004545	4	2017-02-23	3	0	0	0	0	2	2017-02-23
1004545	4	2017-03-20	12	0	0	0	0	3	2017-03-20
1004545	4	2017-02-24	8	0	0	0	0	6	2017-02-24
1004545	4	2017-02-28	1	0	0	0	0	1	2017-02-28
1004545	4	2017-02-22	4	0	0	0	0	4	2017-02-22
1004545	4	2017-03-08	33	0	0	0	0	18	2017-03-08
1004545	4	2017-02-27	3	0	0	0	0	3	2017-02-27
1004545	4	2017-02-19	2	0	0	0	0	2	2017-02-19
1004545	4	2017-03-19	3	0	0	0	0	3	2017-03-19
1004545	4	2017-02-21	14	0	0	0	0	3	2017-02-21
1004545	4	2017-03-01	39	0	0	0	0	31	2017-03-01
1004608	4	2017-03-14	2	0	0	0	0	2	2017-03-14
1004608	4	2017-03-08	11	0	0	0	0	10	2017-03-08
1004608	4	2017-02-22	2	0	0	0	0	2	2017-02-22
1004608	4	2017-03-04	21	0	0	0	0	21	2017-03-04
1004608	4	2017-02-23	1	0	0	0	0	1	2017-02-23
1004608	4	2017-03-18	3	0	0	0	0	3	2017-03-18
1004608	4	2017-03-13	5	0	0	0	0	5	2017-03-13
1004608	4	2017-03-05	2	0	0	0	0	2	2017-03-05
1004608	4	2017-03-02	1	0	0	0	0	1	2017-03-02
1004608	4	2017-02-21	2	0	0	0	0	2	2017-02-21
1004608	4	2017-03-16	3	0	0	0	0	3	2017-03-16
1004608	4	2017-03-09	9	0	0	0	0	8	2017-03-09
1004608	4	2017-03-10	5	0	0	0	0	5	2017-03-10
1004608	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1004608	4	2017-02-28	4	0	0	0	0	4	2017-02-28
1004608	4	2017-03-11	5	0	0	0	0	5	2017-03-11
1004608	4	2017-03-01	3	0	0	0	0	3	2017-03-01
1004608	4	2017-03-03	3	0	0	0	0	3	2017-03-03
1004608	4	2017-02-26	1	0	0	0	0	1	2017-02-26
1004608	4	2017-03-20	2	0	0	0	0	2	2017-03-20
1004608	4	2017-03-17	5	0	0	0	0	5	2017-03-17
1004608	4	2017-03-15	4	0	0	0	0	4	2017-03-15
1004608	4	2017-03-12	7	0	0	0	0	6	2017-03-12
1004608	4	2017-03-07	8	0	0	0	0	8	2017-03-07
1004763152	4	2017-02-20	2	0	0	0	0	1	2017-02-20
1004763152	4	2017-03-05	2	0	0	0	0	1	2017-03-05
1004831000	4	2017-03-19	3	0	0	0	0	1	2017-03-19
1004831000	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1004831000	4	2017-03-11	1	0	0	0	0	1	2017-03-11
1004831000	4	2017-02-26	2	0	0	0	0	1	2017-02-26
1004831000	4	2017-03-20	2	0	0	0	0	1	2017-03-20
1004831000	4	2017-03-06	3	0	0	0	0	1	2017-03-06
1004831000	4	2017-03-13	5	0	0	0	0	1	2017-03-13
1004831000	4	2017-03-16	4	0	0	0	0	2	2017-03-16
1004905	4	2017-03-04	1	0	0	0	0	1	2017-03-04
1004905	4	2017-03-07	3	0	0	0	0	3	2017-03-07
1004905	4	2017-03-13	1	0	0	0	1	1	2017-03-13
1004905	4	2017-03-02	2	0	0	0	0	2	2017-03-02
1004905	4	2017-03-17	15	0	0	15	0	1	2017-03-17
1004905	4	2017-03-08	1	0	0	0	0	1	2017-03-08
1005046388	4	2017-03-10	1	1	0	0	0	1	2017-03-10
1005047888	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1005047888	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1005047888	4	2017-02-28	1	0	0	0	0	1	2017-02-28
1005047888	4	2017-03-02	1	0	0	0	0	1	2017-03-02
1005047888	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1005047888	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1005194780	4	2017-03-15	1	0	0	0	0	1	2017-03-15
1005194780	4	2017-03-07	2	0	1	0	0	2	2017-03-07
1006183	4	2017-03-02	2	0	0	0	0	2	2017-03-02
1006183	4	2017-03-18	3	0	0	0	0	2	2017-03-18
1006183	4	2017-03-13	1	0	0	0	0	1	2017-03-13
1006183	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1006183	4	2017-02-26	1	0	0	0	0	1	2017-02-26
1006183	4	2017-03-11	1	0	0	0	0	1	2017-03-11
1006183	4	2017-02-19	1	0	0	0	0	1	2017-02-19
1006183	4	2017-02-27	1	0	0	0	0	1	2017-02-27
1006183	4	2017-03-06	1	0	0	0	0	1	2017-03-06
1006183	4	2017-03-01	1	0	0	0	0	1	2017-03-01
1006792	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1006792	4	2017-03-11	4	0	0	0	0	4	2017-03-11
1006792	4	2017-03-19	2	0	0	0	0	2	2017-03-19
1006792	4	2017-02-19	2	0	0	0	0	2	2017-02-19
1006792	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1006792	4	2017-03-12	5	0	0	0	0	5	2017-03-12
1006792	4	2017-03-05	3	0	0	0	1	3	2017-03-05
1006792	4	2017-03-02	1	0	0	0	0	1	2017-03-02
1006792	4	2017-02-27	6	0	0	0	0	6	2017-02-27
1006792	4	2017-02-23	4	0	0	0	0	4	2017-02-23
1006792	4	2017-02-26	1	0	0	0	0	1	2017-02-26
1006792	4	2017-02-25	4	0	0	0	0	4	2017-02-25
1006792	4	2017-03-16	2	0	0	0	0	2	2017-03-16
1006792	4	2017-03-20	5	0	0	0	0	5	2017-03-20
1006792	4	2017-03-03	2	0	0	0	0	2	2017-03-03
1006792	4	2017-02-24	2	0	0	0	0	2	2017-02-24
1006792	4	2017-02-21	5	0	0	0	0	5	2017-02-21
1006792	4	2017-03-17	8	0	0	0	0	6	2017-03-17
1006792	4	2017-03-01	2	0	0	0	0	2	2017-03-01
1006792	4	2017-03-13	6	0	0	0	0	6	2017-03-13
1006792	4	2017-03-10	1	0	0	0	0	1	2017-03-10
1006792	4	2017-03-15	5	0	0	0	0	5	2017-03-15
1006792	4	2017-03-14	5	0	0	0	0	5	2017-03-14
1006792	4	2017-02-20	5	0	0	0	0	5	2017-02-20
1006792	4	2017-03-08	1	0	0	0	0	1	2017-03-08
1006792	4	2017-03-07	1	0	0	0	0	1	2017-03-07
1006792	4	2017-03-04	4	0	0	0	0	4	2017-03-04
1006792	4	2017-03-06	3	0	0	0	0	3	2017-03-06
1006792	4	2017-02-28	4	0	0	0	0	4	2017-02-28
1006873	4	2017-03-09	1	0	0	0	0	1	2017-03-09
1006873	4	2017-03-08	4	0	0	0	0	3	2017-03-08
1006873	4	2017-02-26	1	0	0	0	0	1	2017-02-26
1006873	4	2017-03-11	1	0	0	0	0	1	2017-03-11
1006873	4	2017-03-13	1	0	0	0	0	1	2017-03-13
1006873	4	2017-03-16	1	0	0	0	0	1	2017-03-16
1006873	4	2017-02-24	1	0	0	0	0	1	2017-02-24
1006873	4	2017-03-10	3	0	0	0	0	3	2017-03-10
1006873	4	2017-03-17	1	0	0	0	0	1	2017-03-17
1006873	4	2017-03-07	53	0	0	0	0	21	2017-03-07
1006891	4	2017-03-08	8	0	0	0	0	6	2017-03-08
1006891	4	2017-03-10	2	0	0	0	0	2	2017-03-10
1006891	4	2017-02-22	1	0	0	0	0	1	2017-02-22
1006891	4	2017-02-26	5	0	0	0	0	4	2017-02-26
1006891	4	2017-03-18	4	0	0	0	0	2	2017-03-18
1006891	4	2017-03-03	5	0	0	0	0	4	2017-03-03
1006891	4	2017-03-04	2	0	0	0	0	2	2017-03-04
1006891	4	2017-03-07	6	0	0	0	0	6	2017-03-07
1006891	4	2017-03-11	2	0	0	0	0	2	2017-03-11
1006891	4	2017-03-12	2	0	0	0	0	2	2017-03-12
1006891	4	2017-02-27	5	0	0	0	0	2	2017-02-27
1006891	4	2017-03-15	2	0	0	0	0	2	2017-03-15
1006891	4	2017-03-01	7	0	0	0	0	5	2017-03-01
1006891	4	2017-03-05	1	0	0	0	0	1	2017-03-05
1006891	4	2017-03-13	5	0	0	0	0	4	2017-03-13
1006891	4	2017-03-09	4	0	0	0	0	3	2017-03-09
1006891	4	2017-03-02	3	0	0	0	0	3	2017-03-02
1006891	4	2017-02-19	4	0	0	0	0	3	2017-02-19
1006891	4	2017-03-14	4	0	0	0	0	3	2017-03-14
1006891	4	2017-03-06	5	0	0	0	0	4	2017-03-06
1006891	4	2017-02-24	8	0	0	0	0	8	2017-02-24
1006891	4	2017-03-19	5	0	0	0	0	2	2017-03-19
1006891	4	2017-03-20	2	0	0	0	0	2	2017-03-20
1006891	4	2017-02-23	4	0	0	0	0	4	2017-02-23
1006891	4	2017-02-28	18	0	0	0	0	15	2017-02-28
1006891	4	2017-03-17	1	0	0	0	0	1	2017-03-17
1006891	4	2017-02-25	1	0	0	0	0	1	2017-02-25
1006891	4	2017-03-16	2	0	0	0	0	1	2017-03-16
1006992628	4	2017-03-09	2	0	0	0	0	1	2017-03-09
1006992628	4	2017-03-10	1	0	0	0	0	1	2017-03-10
1006992628	4	2017-03-19	1	0	0	0	0	1	2017-03-19
1006992628	4	2017-03-16	2	0	0	0	0	2	2017-03-16
1006992628	4	2017-03-08	1	0	0	0	0	1	2017-03-08
1006992628	4	2017-03-02	1	0	0	0	0	1	2017-03-02
1006992628	4	2017-03-01	1	0	0	0	0	1	2017-03-01
1006992628	4	2017-03-12	1	0	0	0	0	1	2017-03-12
1006992628	4	2017-03-03	1	0	0	0	0	1	2017-03-03
1006992628	4	2017-03-14	1	0	0	0	0	1	2017-03-14
