actual_origin_rate,actual_plan_rate,actual_pur_qtty,band,day_string,item_sku_id,originalnum,plan_pur_qtty,pur_bill_id,supp_brevity_cd,supp_name,vlt
1.0,1.0,94.0,B,2016-08-18 00:00:00,2003661,94.0,94.0,18492479.0,kpch,北京坤朋茶花家居用品有限公司,3
1.0,1.0,187.0,B,2016-08-22 00:00:00,2003661,187.0,187.0,18576840.0,kpch,北京坤朋茶花家居用品有限公司,7
1.0,1.0,66.0,B,2016-09-12 00:00:00,2003661,66.0,66.0,19222106.0,kpch,北京坤朋茶花家居用品有限公司,15
1.0,1.0,19.0,B,2016-09-27 00:00:00,2003661,19.0,19.0,19668892.0,kpch,北京坤朋茶花家居用品有限公司,5
0.58181818181818179,1.0,64.0,B,2016-09-29 00:00:00,2003661,110.0,64.0,19768313.0,kpch,北京坤朋茶花家居用品有限公司,13
0.0,,0.0,B,2016-10-08 00:00:00,2003661,88.0,0.0,19925463.0,kpch,北京坤朋茶花家居用品有限公司,10
0.0,,0.0,B,2016-10-12 00:00:00,2003661,256.0,0.0,20105588.0,kpch,北京坤朋茶花家居用品有限公司,12
1.0,1.0,13.0,B,2016-10-18 00:00:00,2003661,13.0,13.0,20337680.0,kpch,北京坤朋茶花家居用品有限公司,14
1.0,1.0,44.0,C,2016-07-19 00:00:00,2003674,44.0,44.0,17706689.0,kpch,北京坤朋茶花家居用品有限公司,7
0.0,0.0,0.0,C,2016-07-28 00:00:00,2003674,6.0,6.0,17929722.0,kpch,北京坤朋茶花家居用品有限公司,7
1.0,1.0,43.0,C,2016-08-02 00:00:00,2003674,43.0,43.0,18033447.0,kpch,北京坤朋茶花家居用品有限公司,9
1.0,1.0,66.0,C,2016-08-08 00:00:00,2003674,66.0,66.0,18205875.0,kpch,北京坤朋茶花家居用品有限公司,9
1.0,1.0,96.0,C,2016-08-22 00:00:00,2003674,96.0,96.0,18576840.0,kpch,北京坤朋茶花家居用品有限公司,7
1.0,1.0,33.0,C,2016-08-30 00:00:00,2003674,33.0,33.0,18827404.0,kpch,北京坤朋茶花家居用品有限公司,14
0.83333333333333337,0.83333333333333337,80.0,C,2016-09-05 00:00:00,2003674,96.0,96.0,18991222.0,kpch,北京坤朋茶花家居用品有限公司,16
1.0,1.0,160.0,C,2016-09-12 00:00:00,2003674,160.0,160.0,19222106.0,kpch,北京坤朋茶花家居用品有限公司,15
1.0,1.0,57.0,C,2016-09-27 00:00:00,2003674,57.0,57.0,19668892.0,kpch,北京坤朋茶花家居用品有限公司,5
0.9910714285714286,0.9910714285714286,111.0,C,2016-09-29 00:00:00,2003674,112.0,112.0,19768313.0,kpch,北京坤朋茶花家居用品有限公司,13
0.0,,0.0,C,2016-10-12 00:00:00,2003674,356.0,0.0,20105588.0,kpch,北京坤朋茶花家居用品有限公司,12
1.0,1.0,209.0,C,2016-10-18 00:00:00,2003674,209.0,209.0,20337680.0,kpch,北京坤朋茶花家居用品有限公司,14
0.91379310344827591,1.0,53.0,E,2016-08-29 00:00:00,2004112,58.0,53.0,18799436.0,haonairiyongpin,广州好耐日用品有限公司,10
0.86956521739130432,0.86956521739130432,40.0,C,2016-07-19 00:00:00,2020468,46.0,46.0,17706589.0,shbssmyx,上海炳顺商贸有限公司,10
0.99270072992700731,0.99270072992700731,136.0,C,2016-08-08 00:00:00,2020468,137.0,137.0,18205727.0,shbssmyx,上海炳顺商贸有限公司,14
0.98581560283687941,0.98581560283687941,139.0,C,2016-09-05 00:00:00,2020468,141.0,141.0,18991072.0,shbssmyx,上海炳顺商贸有限公司,13
1.0,1.0,12.0,C,2016-09-20 00:00:00,2020468,12.0,12.0,19424061.0,shbssmyx,上海炳顺商贸有限公司,14
0.9882352941176471,0.9882352941176471,336.0,C,2016-10-08 00:00:00,2020468,340.0,340.0,19922373.0,shbssmyx,上海炳顺商贸有限公司,13
1.0,1.0,224.0,C,2016-10-12 00:00:00,2020468,224.0,224.0,20105512.0,shbssmyx,上海炳顺商贸有限公司,15
0.96385542168674698,0.96385542168674698,160.0,C,2016-10-18 00:00:00,2020468,166.0,166.0,20337546.0,shbssmyx,上海炳顺商贸有限公司,20
0.80000000000000004,0.80000000000000004,108.0,C,2016-07-19 00:00:00,2020481,135.0,135.0,17706589.0,shbssmyx,上海炳顺商贸有限公司,10
0.76699029126213591,0.76699029126213591,79.0,C,2016-08-08 00:00:00,2020481,103.0,103.0,18205727.0,shbssmyx,上海炳顺商贸有限公司,14
0.45161290322580644,0.45161290322580644,84.0,C,2016-08-22 00:00:00,2020481,186.0,186.0,18576705.0,shbssmyx,上海炳顺商贸有限公司,13
1.0,1.0,22.0,C,2016-08-23 00:00:00,2020481,22.0,22.0,18600547.0,shbssmyx,上海炳顺商贸有限公司,3
0.9869565217391304,0.9869565217391304,227.0,C,2016-09-05 00:00:00,2020481,230.0,230.0,18991072.0,shbssmyx,上海炳顺商贸有限公司,13
0.99722222222222223,0.99722222222222223,359.0,C,2016-10-08 00:00:00,2020481,360.0,360.0,19922373.0,shbssmyx,上海炳顺商贸有限公司,13
0.9882352941176471,0.9882352941176471,336.0,C,2016-10-12 00:00:00,2020481,340.0,340.0,20105512.0,shbssmyx,上海炳顺商贸有限公司,15
0.58536585365853655,0.58536585365853655,24.0,C,2016-10-18 00:00:00,2020481,41.0,41.0,20337546.0,shbssmyx,上海炳顺商贸有限公司,20
0.90909090909090906,0.90909090909090906,10.0,D,2016-07-19 00:00:00,2020487,11.0,11.0,17706589.0,shbssmyx,上海炳顺商贸有限公司,10
0.90000000000000002,0.90000000000000002,9.0,D,2016-08-08 00:00:00,2020487,10.0,10.0,18205727.0,shbssmyx,上海炳顺商贸有限公司,14
0.78947368421052633,0.78947368421052633,30.0,D,2016-08-22 00:00:00,2020487,38.0,38.0,18577608.0,shbssmyx,上海炳顺商贸有限公司,13
0.97435897435897434,0.97435897435897434,76.0,D,2016-09-05 00:00:00,2020487,78.0,78.0,18991072.0,shbssmyx,上海炳顺商贸有限公司,13
0.0,0.0,0.0,D,2016-10-18 00:00:00,2020487,33.0,33.0,20337546.0,shbssmyx,上海炳顺商贸有限公司,20
0.53333333333333333,0.53333333333333333,8.0,D,2016-08-08 00:00:00,2020498,15.0,15.0,18205727.0,shbssmyx,上海炳顺商贸有限公司,14
0.95999999999999996,0.95999999999999996,24.0,D,2016-08-22 00:00:00,2020498,25.0,25.0,18577608.0,shbssmyx,上海炳顺商贸有限公司,13
1.0,1.0,7.0,D,2016-08-23 00:00:00,2020498,7.0,7.0,18600547.0,shbssmyx,上海炳顺商贸有限公司,3
1.0,1.0,31.0,D,2016-09-05 00:00:00,2020498,31.0,31.0,18991072.0,shbssmyx,上海炳顺商贸有限公司,13
0.88888888888888884,0.88888888888888884,24.0,D,2016-09-20 00:00:00,2020498,27.0,27.0,19424061.0,shbssmyx,上海炳顺商贸有限公司,14
0.0,0.0,0.0,D,2016-10-12 00:00:00,2020498,72.0,72.0,20105512.0,shbssmyx,上海炳顺商贸有限公司,15
0.5,0.5,16.0,D,2016-10-18 00:00:00,2020498,32.0,32.0,20337546.0,shbssmyx,上海炳顺商贸有限公司,20
0.88888888888888884,0.88888888888888884,16.0,D,2016-07-19 00:00:00,2020508,18.0,18.0,17706589.0,shbssmyx,上海炳顺商贸有限公司,10
1.0,1.0,67.0,D,2016-08-08 00:00:00,2020508,67.0,67.0,18205727.0,shbssmyx,上海炳顺商贸有限公司,14
1.0,1.0,45.0,D,2016-09-05 00:00:00,2020508,45.0,45.0,18991072.0,shbssmyx,上海炳顺商贸有限公司,13
0.92307692307692313,0.92307692307692313,48.0,D,2016-10-08 00:00:00,2020508,52.0,52.0,19922373.0,shbssmyx,上海炳顺商贸有限公司,13
0.0,0.0,0.0,D,2016-10-12 00:00:00,2020508,61.0,61.0,20105512.0,shbssmyx,上海炳顺商贸有限公司,15
0.66666666666666663,0.66666666666666663,8.0,D,2016-10-18 00:00:00,2020508,12.0,12.0,20337546.0,shbssmyx,上海炳顺商贸有限公司,20
0.92307692307692313,0.92307692307692313,24.0,D,2016-07-19 00:00:00,2020509,26.0,26.0,17706589.0,shbssmyx,上海炳顺商贸有限公司,10
1.0,1.0,9.0,D,2016-08-08 00:00:00,2020509,9.0,9.0,18205727.0,shbssmyx,上海炳顺商贸有限公司,14
