arrive_time,item_sku_id,arrive_quantity,rdc_id
2016-08-04,10120120,0,316
2016-08-04,1015328,4,316
2016-08-04,1027127,2,316
2016-08-04,10359649,1,316
2016-08-04,10359970,5,316
2016-08-04,10411092,0,316
2016-08-04,1042817,45,316
2016-08-04,10462893,0,316
2016-08-04,10561638,0,316
2016-08-04,10563073,5,316
2016-08-04,1062021,60,316
2016-08-04,10659966,1,316
2016-08-04,1068961,20,316
2016-08-04,1069315,6,316
2016-08-04,10790734,3,316
2016-08-04,1081737,8,316
2016-08-04,10845571,22,316
2016-08-04,1090743,5,316
2016-08-04,1091628,5,316
2016-08-04,10966064,3,316
2016-08-04,1098159,0,316
2016-08-04,10983979,0,316
2016-08-04,1100136,1,316
2016-08-04,110649,2,316
2016-08-04,1108821,2,316
2016-08-04,11106156,2,316
2016-08-04,11215673,7,316
2016-08-04,11258090,1,316
2016-08-04,11264194,10,316
2016-08-04,11292675,1,316
2016-08-04,11304237,1,316
2016-08-04,1133588,4,316
2016-08-04,11381453,2,316
2016-08-04,11448949,2,316
2016-08-04,11449758,0,316
2016-08-04,11453637,3,316
2016-08-04,11494755,0,316
2016-08-04,11497840,2,316
2016-08-04,11522604,1,316
2016-08-04,11592508,0,316
2016-08-04,11629385,3,316
2016-08-04,11633766,1,316
2016-08-04,11637156,1,316
2016-08-04,11658512,0,316
2016-08-04,11670722,0,316
2016-08-04,11672019,1,316
2016-08-04,11672048,1,316
2016-08-04,1168013,40,316
2016-08-04,1168495,35,316
2016-08-04,11687858,800,316
2016-08-04,1169507,15,316
2016-08-04,1172133,1,316
2016-08-04,1172693,2,316
2016-08-04,11737881,1,316
2016-08-04,11750869,0,316
2016-08-04,11756593,0,316
2016-08-04,11771779,1,316
2016-08-04,11782162,1,316
2016-08-04,1178328,1,316
2016-08-04,1178330,6,316
2016-08-04,1178513,1,316
2016-08-04,11786556,3,316
2016-08-04,11788357,50,316
2016-08-04,1179378,3,316
2016-08-04,11797363,1,316
2016-08-04,11822100,1,316
2016-08-04,11852362,11,316
2016-08-04,11866116,1,316
2016-08-04,11894867,4,316
2016-08-04,1191028,2,316
2016-08-04,11931856,9,316
2016-08-04,1193701,1,316
2016-08-04,11982836,3,316
2016-08-04,11983094,15,316
2016-08-04,1213043,4,316
2016-08-04,1224593,1,316
2016-08-04,1230380,5,316
2016-08-04,1230400,8,316
2016-08-04,1241814,2,316
2016-08-04,1246970,6,316
2016-08-04,1247005,4,316
2016-08-04,1274233,37,316
2016-08-04,1284945,1,316
2016-08-04,1289278,1,316
2016-08-04,1290576,0,316
2016-08-04,1300763,5,316
2016-08-04,1305966,24,316
2016-08-04,1311115,2,316
2016-08-04,1312214,1,316
2016-08-04,1314470,28,316
2016-08-04,1315199,31,316
2016-08-04,1322850,3,316
2016-08-04,1324013,0,316
2016-08-04,1332054,67,316
2016-08-04,1333229,18,316
2016-08-04,1336421,4,316
2016-08-04,1338675,16,316
2016-08-04,1345927,7,316
2016-08-04,1364059,1,316
2016-08-04,1365923,2,316
2016-08-04,1366016,260,316
2016-08-04,1382118,2,316
2016-08-04,140565,3,316
2016-08-04,1422384,3,316
2016-08-04,1422674,4,316
2016-08-04,1427212,3,316
2016-08-04,1429332,4,316
2016-08-04,1434792,3,316
2016-08-04,1475426,19,316
2016-08-04,1492812,9,316
2016-08-04,1504537,99,316
2016-08-04,1531658,170,316
2016-08-04,1531707,193,316
2016-08-04,1564869,96,316
2016-08-04,1582667,43,316
2016-08-04,1583844,189,316
2016-08-04,1595324,0,316
2016-08-04,1602455,8,316
2016-08-04,1676996,1,316
2016-08-04,1678208,8,316
2016-08-04,1693193,18,316
2016-08-04,1702995,1,316
2016-08-04,1711285,3,316
2016-08-04,1765879,0,316
2016-08-04,1771425,50,316
2016-08-04,1793907,15,316
2016-08-04,1798608,76,316
2016-08-04,1799794,30,316
2016-08-04,1799843,30,316
2016-08-04,1831839,29,316
2016-08-04,1841915,2,316
2016-08-04,1916952,1,316
2016-08-04,1917547,10,316
2016-08-04,1921901,0,316
2016-08-04,1938669,3,316
2016-08-04,1950609,5,316
2016-08-04,1960482,3,316
2016-08-04,1967776,32,316
2016-08-04,1997556,2,316
2016-08-04,1999542,5,316
2016-08-04,2020773,9,316
2016-08-04,2025628,40,316
2016-08-04,2060522,2,316
2016-08-04,2067477,27,316
2016-08-04,2078467,30,316
2016-08-04,2102587,6,316
2016-08-04,2123807,6,316
2016-08-04,2132869,5,316
2016-08-04,2133120,0,316
2016-08-04,2177194,20,316
2016-08-04,2180398,199,316
2016-08-04,2190628,20,316
2016-08-04,2210601,5,316
2016-08-04,2213530,0,316
2016-08-04,2267834,29,316
2016-08-04,2279160,7,316
2016-08-04,2290318,36,316
2016-08-04,2290320,24,316
2016-08-04,2312234,1,316
2016-08-04,231541,15,316
2016-08-04,2326789,1,316
2016-08-04,2329160,20,316
2016-08-04,2340956,3,316
2016-08-04,2341631,3,316
2016-08-04,2349310,10,316
2016-08-04,2360555,10,316
2016-08-04,2364980,6,316
2016-08-04,2393659,102,316
2016-08-04,2408152,1,316
2016-08-04,2414044,5,316
2016-08-04,2474483,1,316
2016-08-04,2505600,15,316
2016-08-04,2510237,30,316
2016-08-04,2514372,1,316
2016-08-04,2515286,2,316
2016-08-04,253394,200,316
2016-08-04,2554389,0,316
2016-08-04,2555093,0,316
2016-08-04,2555403,5,316
2016-08-04,2562742,1,316
2016-08-04,2583806,5,316
2016-08-04,2586523,5,316
2016-08-04,2593543,3,316
2016-08-04,2593648,3,316
2016-08-04,2637777,3,316
2016-08-04,2645791,2,316
2016-08-04,2653901,29,316
2016-08-04,2670415,1,316
2016-08-04,2673739,14,316
2016-08-04,2677691,40,316
2016-08-04,2697600,1,316
2016-08-04,2708099,2,316
2016-08-04,2785074,150,316
2016-08-04,2793425,2,316
2016-08-04,2822699,1,316
2016-08-04,2829861,2,316
2016-08-04,2836002,2,316
2016-08-04,2836957,15,316
2016-08-04,2840729,19,316
2016-08-04,2845006,6,316
2016-08-04,2902259,0,316
2016-08-04,2902261,0,316
2016-08-04,2903041,3,316
2016-08-04,290455,60,316
2016-08-04,2927324,50,316
2016-08-04,2929232,10,316
2016-08-04,2930925,1,316
2016-08-04,2933613,10,316
2016-08-04,2964684,1,316
2016-08-04,3005179,1,316
2016-08-04,3073864,3,316
2016-08-04,3115264,20,316
2016-08-04,3118320,0,316
2016-08-04,3133138,1,316
2016-08-04,3159862,1,316
2016-08-04,3169066,18,316
2016-08-04,3170790,0,316
2016-08-04,3170810,0,316
2016-08-04,3189352,2,316
2016-08-04,320984,24,316
2016-08-04,3260424,7,316
2016-08-04,3261552,10,316
2016-08-04,3267004,2,316
2016-08-04,3271260,1,316
2016-08-04,3275808,10,316
2016-08-04,3294792,1,316
2016-08-04,3318124,2,316
2016-08-04,3340118,3,316
2016-08-04,3340120,3,316
2016-08-04,3341536,3,316
2016-08-04,3342240,3,316
2016-08-04,3368034,1,316
2016-08-04,367313,80,316
2016-08-04,380118,12,316
2016-08-04,420596,50,316
2016-08-04,432763,5,316
2016-08-04,496505,10,316
2016-08-04,530786,5,316
2016-08-04,605736,0,316
2016-08-04,617776,18,316
2016-08-04,678252,24,316
2016-08-04,695819,16,316
2016-08-04,736760,30,316
2016-08-04,749018,5,316
2016-08-04,750693,250,316
2016-08-04,750820,20,316
2016-08-04,754451,12,316
2016-08-04,779755,28,316
2016-08-04,783266,3,316
2016-08-04,789646,12,316
2016-08-04,796927,1,316
2016-08-04,806592,200,316
2016-08-04,813795,4,316
2016-08-04,818072,5,316
2016-08-04,844538,48,316
2016-08-04,844567,96,316
2016-08-04,896965,5,316
2016-08-04,909521,2,316
2016-08-04,915393,240,316
2016-08-04,923559,7599,316
2016-08-04,927241,50,316
2016-08-04,931622,15,316
2016-08-04,935465,1,316
2016-08-04,945008,5,316
2016-08-04,945010,8,316
2016-08-04,972923,3,316
2016-08-04,985268,2,316
2016-08-05,1000329,2,316
2016-08-05,1000543,24,316
2016-08-05,10026461,1,316
2016-08-05,10026566,3,316
2016-08-05,1005563,0,316
2016-08-05,10080114,2,316
2016-08-05,1013999,40,316
2016-08-05,1014489,180,316
2016-08-05,10206503,0,316
2016-08-05,1021587,2,316
2016-08-05,10224725,0,316
2016-08-05,1027543,35,316
2016-08-05,1029770,6,316
2016-08-05,10331464,1,316
2016-08-05,10332215,1,316
2016-08-05,10332351,1,316
2016-08-05,1033890,10,316
2016-08-05,1059336,96,316
2016-08-05,10656603,20,316
2016-08-05,1084308,5,316
2016-08-05,1089328,4,316
2016-08-05,1089832,330,316
2016-08-05,10921894,11,316
2016-08-05,1093711,12,316
2016-08-05,1096716,48,316
2016-08-05,10978489,4,316
2016-08-05,10982263,0,316
2016-08-05,11004499,1,316
2016-08-05,11043149,0,316
2016-08-05,1106776,36,316
2016-08-05,11068879,1,316
2016-08-05,11091896,1,316
2016-08-05,1120682,40,316
2016-08-05,11207785,1,316
2016-08-05,1124362,2,316
2016-08-05,1126984,120,316
2016-08-05,11283293,5,316
2016-08-05,11285964,1,316
2016-08-05,1129092,4,316
2016-08-05,11294225,1,316
2016-08-05,1131933,0,316
2016-08-05,11352548,1,316
2016-08-05,11356810,0,316
2016-08-05,11379791,1,316
2016-08-05,11394948,0,316
2016-08-05,1139853,2018,316
2016-08-05,11407696,0,316
2016-08-05,11408342,1,316
2016-08-05,11431279,1,316
2016-08-05,11436504,50,316
2016-08-05,1143944,2,316
2016-08-05,11457548,2,316
2016-08-05,1146476,24,316
2016-08-05,1146661,100,316
2016-08-05,11473333,1,316
2016-08-05,11487009,0,316
2016-08-05,11488427,1,316
2016-08-05,11491265,1,316
2016-08-05,1149610,18,316
2016-08-05,11504196,1,316
2016-08-05,11504216,81,316
2016-08-05,11509767,1,316
2016-08-05,1152524,1,316
2016-08-05,11532996,2,316
2016-08-05,1153623,50,316
2016-08-05,1153701,10,316
2016-08-05,11566137,1,316
2016-08-05,11570335,1,316
2016-08-05,11582192,2,316
2016-08-05,11593548,1,316
2016-08-05,11599589,42,316
2016-08-05,11681760,1,316
2016-08-05,11703610,2,316
2016-08-05,11731433,150,316
2016-08-05,1173327,10,316
2016-08-05,11752923,0,316
2016-08-05,1177830,2,316
2016-08-05,11790773,2,316
2016-08-05,1180213,190,316
2016-08-05,11828711,1,316
2016-08-05,11837298,2,316
2016-08-05,1184056,3,316
2016-08-05,1185474,5,316
2016-08-05,1186225,55,316
2016-08-05,11897177,2,316
2016-08-05,11922309,1,316
2016-08-05,11923863,2,316
2016-08-05,11932443,0,316
2016-08-05,11937492,0,316
2016-08-05,11939371,10,316
2016-08-05,11945582,10,316
2016-08-05,11945707,20,316
2016-08-05,11960210,0,316
2016-08-05,11960344,3,316
2016-08-05,11980474,60,316
2016-08-05,1198689,1,316
2016-08-05,1205291,48,316
2016-08-05,1215521,3,316
2016-08-05,121707,5,316
2016-08-05,1220845,12,316
2016-08-05,1228100,12,316
2016-08-05,1233241,0,316
2016-08-05,124819,13,316
2016-08-05,1263474,10,316
2016-08-05,1270572,5,316
2016-08-05,1275090,8,316
2016-08-05,1284906,1,316
2016-08-05,1294643,1,316
2016-08-05,1295374,2,316
2016-08-05,1306707,2,316
2016-08-05,1316018,2,316
2016-08-05,1317891,2,316
2016-08-05,1318564,2,316
2016-08-05,1320196,40,316
2016-08-05,1328321,8,316
2016-08-05,1365255,19,316
2016-08-05,1365623,19,316
2016-08-05,136861,50,316
2016-08-05,1428995,6,316
2016-08-05,1451162,5,316
2016-08-05,1498234,2,316
2016-08-05,1515760,4,316
2016-08-05,1532593,0,316
2016-08-05,1544044,12,316
2016-08-05,1546213,0,316
2016-08-05,1546298,0,316
2016-08-05,1546610,0,316
2016-08-05,1547794,3,316
2016-08-05,1565137,3,316
2016-08-05,1567469,20,316
2016-08-05,1568675,0,316
2016-08-05,1570010,3,316
2016-08-05,1574433,3,316
2016-08-05,1578490,1,316
2016-08-05,1591083,3,316
2016-08-05,1592521,2,316
2016-08-05,16069389,17,316
2016-08-05,1642116,9,316
2016-08-05,1658947,1,316
2016-08-05,1702001,6,316
2016-08-05,1710727,1,316
2016-08-05,1716797,77,316
2016-08-05,1726583,2,316
2016-08-05,1734615,36,316
2016-08-05,1745451,5,316
2016-08-05,1759658,2,316
2016-08-05,1759950,3,316
2016-08-05,1762121,9,316
2016-08-05,1818627,2,316
2016-08-05,1819938,30,316
2016-08-05,1832165,3,316
2016-08-05,1841827,40,316
2016-08-05,1841856,0,316
2016-08-05,1877967,2,316
2016-08-05,1881712,19,316
2016-08-05,1897093,72,316
2016-08-05,1943849,2,316
2016-08-05,1943880,4,316
2016-08-05,1961174,25,316
2016-08-05,1990513,1,316
2016-08-05,2001683,2,316
2016-08-05,2002936,24,316
2016-08-05,2035219,10,316
2016-08-05,206742,0,316
2016-08-05,2078379,8,316
2016-08-05,2118799,2,316
2016-08-05,2138815,4,316
2016-08-05,213896,4,316
2016-08-05,2142993,10,316
2016-08-05,2149332,5,316
2016-08-05,2174014,0,316
2016-08-05,2183076,24,316
2016-08-05,2189592,24,316
2016-08-05,2192131,240,316
2016-08-05,2204070,10,316
2016-08-05,2274476,1,316
2016-08-05,2291648,5,316
2016-08-05,2302226,10,316
2016-08-05,2304453,40,316
2016-08-05,2312253,20,316
2016-08-05,2324079,15,316
2016-08-05,2324081,3,316
2016-08-05,2349646,7,316
2016-08-05,2370436,200,316
2016-08-05,237514,36,316
2016-08-05,237599,0,316
2016-08-05,2428609,5,316
2016-08-05,2440799,10,316
2016-08-05,2447004,2,316
2016-08-05,2456405,10,316
2016-08-05,2519962,1,316
2016-08-05,2594081,6,316
2016-08-05,2600133,30,316
2016-08-05,2600240,200,316
2016-08-05,2614525,8,316
2016-08-05,268054,3,316
2016-08-05,2709210,2,316
2016-08-05,2733826,12,316
2016-08-05,2743746,2,316
2016-08-05,2753561,13,316
2016-08-05,2755391,30,316
2016-08-05,2756432,3,316
2016-08-05,2782744,2,316
2016-08-05,2795988,200,316
2016-08-05,2828567,60,316
2016-08-05,2833255,1,316
2016-08-05,2903696,12,316
2016-08-05,2906219,12,316
2016-08-05,2910658,36,316
2016-08-05,2916614,3,316
2016-08-05,2940148,1,316
2016-08-05,295677,40,316
2016-08-05,2967121,5,316
2016-08-05,2970247,5,316
2016-08-05,2975267,10,316
2016-08-05,2979663,1,316
2016-08-05,2995765,1,316
2016-08-05,3000392,5,316
2016-08-05,3021775,12,316
2016-08-05,3031744,10,316
2016-08-05,3033786,0,316
2016-08-05,3033806,1,316
2016-08-05,3035056,2,316
2016-08-05,3095332,31,316
2016-08-05,3110794,50,316
2016-08-05,3115120,1,316
2016-08-05,3116170,12,316
2016-08-05,3170276,3,316
2016-08-05,3170354,3,316
2016-08-05,3187994,1,316
2016-08-05,3216574,2,316
2016-08-05,3267690,1,316
2016-08-05,3283020,5,316
2016-08-05,3283812,45,316
2016-08-05,3290620,8,316
2016-08-05,3322736,3,316
2016-08-05,3324064,3,316
2016-08-05,3324198,10,316
2016-08-05,3325772,2,316
2016-08-05,3342442,30,316
2016-08-05,3343568,5,316
2016-08-05,3348744,24,316
2016-08-05,3350610,60,316
2016-08-05,3358316,6,316
2016-08-05,343812,4,316
2016-08-05,367254,30,316
2016-08-05,368884,10,316
2016-08-05,370197,4,316
2016-08-05,385766,20,316
2016-08-05,426281,10,316
2016-08-05,522367,20,316
2016-08-05,545765,6,316
2016-08-05,546516,7,316
2016-08-05,551048,12,316
2016-08-05,557854,12,316
2016-08-05,569787,15,316
2016-08-05,569807,1,316
2016-08-05,575148,0,316
2016-08-05,586698,6,316
2016-08-05,617632,10,316
2016-08-05,631643,50,316
2016-08-05,642923,80,316
2016-08-05,667571,20,316
2016-08-05,675978,0,316
2016-08-05,677172,2,316
2016-08-05,680320,24,316
2016-08-05,722597,24,316
2016-08-05,729516,5,316
2016-08-05,748759,100,316
2016-08-05,773202,84,316
2016-08-05,795055,20,316
2016-08-05,800994,80,316
2016-08-05,805213,2,316
2016-08-05,809268,2,316
2016-08-05,835950,240,316
2016-08-05,839918,1,316
2016-08-05,852464,168,316
2016-08-05,852542,30,316
2016-08-05,862857,1,316
2016-08-05,880307,8,316
2016-08-05,891250,2,316
2016-08-05,899777,30,316
2016-08-05,915093,3,316
2016-08-05,922557,4,316
2016-08-05,929929,6,316
2016-08-05,932767,2,316
2016-08-05,935350,9,316
2016-08-05,948275,2,316
2016-08-05,952839,298,316
2016-08-05,952870,214,316
2016-08-05,961555,120,316
2016-08-05,964350,4,316
2016-08-05,974531,15,316
2016-08-05,989286,2,316
2016-08-05,997135,5,316
2016-08-05,999409,1,316
2016-08-06,10023337,14,316
2016-08-06,10041318,1,316
2016-08-06,10046184,7,316
2016-08-06,10051479,1,316
2016-08-06,10054776,5,316
2016-08-06,10055083,0,316
2016-08-06,10066334,5,316
2016-08-06,10069872,5,316
2016-08-06,10098660,20,316
2016-08-06,10098687,1,316
2016-08-06,10098707,2,316
2016-08-06,10098765,1,316
2016-08-06,10127925,0,316
2016-08-06,10136902,2,316
2016-08-06,10203727,50,316
2016-08-06,1021733,16,316
2016-08-06,1027611,6,316
2016-08-06,10312530,4,316
2016-08-06,103165,0,316
2016-08-06,10403591,4,316
2016-08-06,10403852,4,316
2016-08-06,10417240,5,316
2016-08-06,1043296,6,316
2016-08-06,10543057,15,316
2016-08-06,10563053,3,316
2016-08-06,1066955,12,316
2016-08-06,10669808,2,316
2016-08-06,10670314,2,316
2016-08-06,10670399,2,316
2016-08-06,10710551,0,316
2016-08-06,1072481,0,316
2016-08-06,10772521,2,316
2016-08-06,1078145,120,316
2016-08-06,10807730,0,316
2016-08-06,10828272,0,316
2016-08-06,10881067,0,316
2016-08-06,108919,6,316
2016-08-06,1091608,12,316
2016-08-06,10963066,3,316
2016-08-06,10965101,3,316
2016-08-06,10970483,20,316
2016-08-06,10972072,9,316
2016-08-06,11000492,1,316
2016-08-06,11016839,0,316
2016-08-06,11016841,0,316
2016-08-06,11070367,2,316
2016-08-06,11092590,20,316
2016-08-06,11115432,0,316
2016-08-06,11150460,5,316
2016-08-06,11163570,3,316
2016-08-06,11184449,1,316
2016-08-06,1120487,20,316
2016-08-06,1121925,12,316
2016-08-06,11229650,1,316
2016-08-06,1123302,14,316
2016-08-06,11262585,0,316
2016-08-06,11265380,1,316
2016-08-06,11276707,2,316
2016-08-06,1128853,8,316
2016-08-06,11305528,3,316
2016-08-06,11308004,7,316
2016-08-06,11341840,3,316
2016-08-06,1134638,23,316
2016-08-06,11346907,2,316
2016-08-06,11372931,5,316
2016-08-06,11392742,12,316
2016-08-06,1141370,10,316
2016-08-06,11437649,0,316
2016-08-06,1146466,12,316
2016-08-06,11468240,7,316
2016-08-06,1147458,4,316
2016-08-06,11480711,3,316
2016-08-06,11483319,1,316
2016-08-06,11487851,1,316
2016-08-06,11490370,0,316
2016-08-06,11502251,0,316
2016-08-06,11512093,1,316
2016-08-06,11532745,3,316
2016-08-06,11534943,1,316
2016-08-06,1153642,1,316
2016-08-06,11547734,0,316
2016-08-06,11548331,27,316
2016-08-06,11560037,5,316
2016-08-06,11563441,5,316
2016-08-06,11568722,0,316
2016-08-06,11570142,2,316
2016-08-06,1159973,1,316
2016-08-06,11609603,4,316
2016-08-06,11611603,5,316
2016-08-06,11618799,1,316
2016-08-06,11634816,0,316
2016-08-06,11658231,1,316
2016-08-06,1166065,1,316
2016-08-06,11686054,0,316
2016-08-06,11689110,1,316
2016-08-06,11694802,1,316
2016-08-06,11694831,0,316
2016-08-06,11703792,0,316
2016-08-06,11710910,5,316
2016-08-06,11743675,5,316
2016-08-06,11751921,0,316
2016-08-06,11769518,1,316
2016-08-06,11775807,3,316
2016-08-06,11781391,4,316
2016-08-06,11787557,1,316
2016-08-06,11792245,1,316
2016-08-06,11792669,1,316
2016-08-06,11798335,0,316
2016-08-06,1180020,15,316
2016-08-06,1180705,1,316
2016-08-06,11807557,1,316
2016-08-06,11840996,18,316
2016-08-06,11843550,1,316
2016-08-06,11846845,1,316
2016-08-06,1185357,0,316
2016-08-06,11857440,0,316
2016-08-06,11858537,1,316
2016-08-06,11859799,0,316
2016-08-06,11869208,1,316
2016-08-06,11880194,5,316
2016-08-06,11886971,2,316
2016-08-06,11887673,0,316
2016-08-06,11902807,2,316
2016-08-06,11921733,18,316
2016-08-06,1192533,150,316
2016-08-06,11942487,0,316
2016-08-06,11944259,3,316
2016-08-06,11944415,1,316
2016-08-06,11952090,1,316
2016-08-06,11959538,0,316
2016-08-06,1196164,1,316
2016-08-06,11980406,1,316
2016-08-06,11988404,3,316
2016-08-06,11997678,1,316
2016-08-06,11999084,1,316
2016-08-06,1203770,4,316
2016-08-06,1213342,0,316
2016-08-06,1213420,0,316
2016-08-06,1216086,4,316
2016-08-06,1218786,60,316
2016-08-06,1219218,12,316
2016-08-06,1219220,12,316
2016-08-06,1220516,2,316
2016-08-06,1221220,0,316
2016-08-06,1227183,1,316
2016-08-06,1233472,240,316
2016-08-06,1248934,200,316
2016-08-06,1256310,1,316
2016-08-06,1258720,22,316
2016-08-06,1259982,72,316
2016-08-06,1264400,5,316
2016-08-06,1297484,0,316
2016-08-06,1307323,0,316
2016-08-06,1312832,30,316
2016-08-06,1315788,6,316
2016-08-06,1320447,2,316
2016-08-06,1322036,2,316
2016-08-06,1322250,1,316
2016-08-06,1322277,10,316
2016-08-06,1332034,0,316
2016-08-06,1338229,0,316
2016-08-06,1352376,5,316
2016-08-06,1377334,2,316
2016-08-06,1402127,1,316
2016-08-06,140440,180,316
2016-08-06,1412685,1,316
2016-08-06,1420090,5,316
2016-08-06,1441337,1,316
2016-08-06,145217,15,316
2016-08-06,1475620,0,316
2016-08-06,1475725,0,316
2016-08-06,1494437,3,316
2016-08-06,1503688,12,316
2016-08-06,1519089,7,316
2016-08-06,1525351,35,316
2016-08-06,153287,4,316
2016-08-06,1543678,3,316
2016-08-06,1547862,5,316
2016-08-06,1562180,6,316
2016-08-06,1571233,15,316
2016-08-06,1578692,12,316
2016-08-06,1586724,3,316
2016-08-06,1602888,0,316
2016-08-06,1606008,192,316
2016-08-06,1646799,1,316
2016-08-06,1659322,1,316
2016-08-06,1665638,9,316
2016-08-06,1719080,20,316
2016-08-06,1724714,4,316
2016-08-06,1727324,61,316
2016-08-06,1736357,1,316
2016-08-06,1742802,20,316
2016-08-06,1744815,25,316
2016-08-06,1759407,3,316
2016-08-06,1783233,2,316
2016-08-06,1785594,2,316
2016-08-06,1842229,3,316
2016-08-06,1887056,6,316
2016-08-06,1896961,4,316
2016-08-06,1902007,0,316
2016-08-06,1904263,4,316
2016-08-06,1916959,3,316
2016-08-06,1923816,6,316
2016-08-06,1940388,1,316
2016-08-06,1948357,24,316
2016-08-06,20099464,3,316
2016-08-06,20100554,1,316
2016-08-06,2010387,2,316
2016-08-06,2011988,10,316
2016-08-06,2026080,5,316
2016-08-06,2048930,1,316
2016-08-06,2054880,1,316
2016-08-06,2055899,10,316
2016-08-06,209951,420,316
2016-08-06,210060,12,316
2016-08-06,2113818,1,316
2016-08-06,2124518,5,316
2016-08-06,2131674,300,316
2016-08-06,2136134,79,316
2016-08-06,2141197,24,316
2016-08-06,2156342,80,316
2016-08-06,2199839,2,316
2016-08-06,2209843,4,316
2016-08-06,2214317,5,316
2016-08-06,2247316,88,316
2016-08-06,2247925,30,316
2016-08-06,2248473,2,316
2016-08-06,2254809,3,316
2016-08-06,2268014,20,316
2016-08-06,2268226,5,316
2016-08-06,2269354,100,316
2016-08-06,2314468,1,316
2016-08-06,2327261,5,316
2016-08-06,2343914,1,316
2016-08-06,2396463,3,316
2016-08-06,2419807,10,316
2016-08-06,2425864,2,316
2016-08-06,2434020,78,316
2016-08-06,2434685,4,316
2016-08-06,2447447,1,316
2016-08-06,2473413,0,316
2016-08-06,2477151,2,316
2016-08-06,2482049,7,316
2016-08-06,2489479,1,316
2016-08-06,2491296,10,316
2016-08-06,2505665,2,316
2016-08-06,2516499,1,316
2016-08-06,2529629,2,316
2016-08-06,2582640,2,316
2016-08-06,2593311,1,316
2016-08-06,2615139,12,316
2016-08-06,2620494,0,316
2016-08-06,2626265,1,316
2016-08-06,2629562,2,316
2016-08-06,2636049,2,316
2016-08-06,2637757,2,316
2016-08-06,2639424,1,316
2016-08-06,2665397,1,316
2016-08-06,2671311,20,316
2016-08-06,2678159,0,316
2016-08-06,2699303,2,316
2016-08-06,2706829,2,316
2016-08-06,2709227,8,316
2016-08-06,2720262,0,316
2016-08-06,2720396,1,316
2016-08-06,2722855,8,316
2016-08-06,2729328,2,316
2016-08-06,2753975,28,316
2016-08-06,2759108,2,316
2016-08-06,2763625,5,316
2016-08-06,2775317,2,316
2016-08-06,2780904,4,316
2016-08-06,278118,180,316
2016-08-06,2783650,2,316
2016-08-06,2787328,5,316
2016-08-06,2790322,1,316
2016-08-06,2808505,4,316
2016-08-06,2810987,1,316
2016-08-06,2814533,10,316
2016-08-06,2846830,1,316
2016-08-06,2854126,80,316
2016-08-06,2876376,0,316
2016-08-06,2883233,0,316
2016-08-06,2888891,1,316
2016-08-06,2894009,4,316
2016-08-06,2895902,2,316
2016-08-06,2895960,4,316
2016-08-06,2903416,4,316
2016-08-06,2906162,16,316
2016-08-06,2909959,2,316
2016-08-06,2921272,24,316
2016-08-06,2925347,7,316
2016-08-06,2934855,2,316
2016-08-06,2938776,3,316
2016-08-06,2942258,7,316
2016-08-06,2954086,4,316
2016-08-06,2966070,3,316
2016-08-06,2967669,2,316
2016-08-06,2985467,16,316
2016-08-06,2996401,0,316
2016-08-06,3009399,90,316
2016-08-06,3029763,2,316
2016-08-06,3059146,10,316
2016-08-06,3062196,55,316
2016-08-06,3086818,1,316
2016-08-06,3102482,0,316
2016-08-06,3119350,2,316
2016-08-06,3162892,5,316
2016-08-06,3172908,0,316
2016-08-06,3206432,24,316
2016-08-06,3206722,5,316
2016-08-06,3218202,3,316
2016-08-06,3218684,1,316
2016-08-06,3241382,2,316
2016-08-06,3304060,2,316
2016-08-06,3318798,5,316
2016-08-06,3349146,12,316
2016-08-06,3366376,2,316
2016-08-06,357005,20,316
2016-08-06,426851,15,316
2016-08-06,504744,31,316
2016-08-06,526831,2000,316
2016-08-06,627040,4,316
2016-08-06,654768,2,316
2016-08-06,683210,10,316
2016-08-06,767829,2,316
2016-08-06,770928,12,316
2016-08-06,770930,0,316
2016-08-06,829147,1,316
2016-08-06,838840,5,316
2016-08-06,839569,5,316
2016-08-06,859565,144,316
2016-08-06,859672,0,316
2016-08-06,864833,1,316
2016-08-06,874173,94,316
2016-08-06,879318,6,316
2016-08-06,891133,30,316
2016-08-06,912841,5,316
2016-08-06,925980,300,316
2016-08-06,927491,6,316
2016-08-06,930608,7,316
2016-08-06,939290,10,316
2016-08-06,939308,10,316
2016-08-06,949654,2,316
2016-08-06,958127,0,316
2016-08-06,979385,4,316
2016-08-06,990574,18,316
2016-08-06,998967,2,316
2016-08-07,10000462,4,316
2016-08-07,10006048,0,316
2016-08-07,10006445,0,316
2016-08-07,10008777,0,316
2016-08-07,10008962,0,316
2016-08-07,10009055,0,316
2016-08-07,10009104,4,316
2016-08-07,10016287,3,316
2016-08-07,1001805,4,316
2016-08-07,100391,200,316
2016-08-07,1004812,2,316
2016-08-07,10052568,4,316
2016-08-07,1007315,2,316
2016-08-07,10085906,4,316
2016-08-07,10120621,0,316
2016-08-07,10163674,4,316
2016-08-07,1027601,3,316
2016-08-07,1030651,3,316
2016-08-07,1031141,0,316
2016-08-07,10354445,1,316
2016-08-07,10381035,3,316
2016-08-07,10381751,2,316
2016-08-07,10386191,12,316
2016-08-07,10394330,0,316
2016-08-07,1042816,5,316
2016-08-07,1044802,1,316
2016-08-07,10569954,2,316
2016-08-07,1062154,3,316
2016-08-07,1076015,2,316
