sku_id,open_po_fdc,inv_fdc,date_s,dc_id
3241132,0,0,2016-10-01,628
3241187,0,0,2016-10-01,628
3241231,0,0,2016-10-01,628
3241286,0,0,2016-10-01,628
3241330,0,0,2016-10-01,628
3241385,0,0,2016-10-01,628
3241484,0,0,2016-10-01,628
3241583,0,0,2016-10-01,628
3241682,0,0,2016-10-01,628
3241781,0,0,2016-10-01,628
3241880,0,0,2016-10-01,628
3242023,0,0,2016-10-01,628
3242078,0,0,2016-10-01,628
3242122,0,0,2016-10-01,628
3242177,0,0,2016-10-01,628
3242221,0,0,2016-10-01,628
3242276,0,0,2016-10-01,628
3242320,0,0,2016-10-01,628
3242375,0,0,2016-10-01,628
3242474,0,0,2016-10-01,628
3242573,0,0,2016-10-01,628
3242672,0,0,2016-10-01,628
3242771,0,0,2016-10-01,628
3242870,0,0,2016-10-01,628
3243013,0,0,2016-10-01,628
3243068,0,0,2016-10-01,628
3243112,0,0,2016-10-01,628
3243167,0,0,2016-10-01,628
3243211,0,0,2016-10-01,628
3243266,0,0,2016-10-01,628
3243310,0,0,2016-10-01,628
3243365,0,0,2016-10-01,628
3243464,0,0,2016-10-01,628
3243563,0,0,2016-10-01,628
3243662,0,0,2016-10-01,628
3243761,0,0,2016-10-01,628
3243860,0,0,2016-10-01,628
3244003,0,0,2016-10-01,628
3244058,0,0,2016-10-01,628
3244102,0,0,2016-10-01,628
3244201,0,0,2016-10-01,628
3244256,0,0,2016-10-01,628
3244300,0,0,2016-10-01,628
3244355,0,0,2016-10-01,628
3244454,0,0,2016-10-01,628
3244751,0,0,2016-10-01,628
3244850,0,0,2016-10-01,628
3245048,0,0,2016-10-01,628
3245246,0,0,2016-10-01,628
3245543,0,0,2016-10-01,628
3245598,0,0,2016-10-01,628
3245642,0,0,2016-10-01,628
3245697,0,0,2016-10-01,628
3245741,0,0,2016-10-01,628
3245796,0,0,2016-10-01,628
3245840,0,0,2016-10-01,628
3245895,0,0,2016-10-01,628
3245994,0,0,2016-10-01,628
3246038,0,0,2016-10-01,628
3246236,0,0,2016-10-01,628
3246335,0,0,2016-10-01,628
3246434,0,0,2016-10-01,628
3246489,0,0,2016-10-01,628
3246533,0,0,2016-10-01,628
3246588,0,0,2016-10-01,628
3246632,0,0,2016-10-01,628
3246687,0,0,2016-10-01,628
3246731,0,0,2016-10-01,628
3246786,0,0,2016-10-01,628
3246830,0,0,2016-10-01,628
3246885,0,0,2016-10-01,628
3246984,0,0,2016-10-01,628
3247028,0,0,2016-10-01,628
3247127,0,0,2016-10-01,628
3247226,0,0,2016-10-01,628
3247424,0,0,2016-10-01,628
3247479,0,0,2016-10-01,628
3247523,0,0,2016-10-01,628
3247578,0,0,2016-10-01,628
3247622,0,0,2016-10-01,628
3247677,0,0,2016-10-01,628
3247721,0,0,2016-10-01,628
3247776,0,0,2016-10-01,628
3247820,0,0,2016-10-01,628
3247974,0,0,2016-10-01,628
3248018,0,0,2016-10-01,628
3248117,0,0,2016-10-01,628
3248216,0,0,2016-10-01,628
3248315,0,0,2016-10-01,628
3248469,0,0,2016-10-01,628
3248513,0,0,2016-10-01,628
3248568,0,0,2016-10-01,628
3248612,0,0,2016-10-01,628
3248667,0,0,2016-10-01,628
3248711,0,0,2016-10-01,628
3248766,0,0,2016-10-01,628
3248810,0,0,2016-10-01,628
3248865,0,0,2016-10-01,628
3248964,0,0,2016-10-01,628
3249008,0,0,2016-10-01,628
3249107,0,0,2016-10-01,628
3249206,0,0,2016-10-01,628
3249305,0,0,2016-10-01,628
3249404,0,0,2016-10-01,628
3249459,0,0,2016-10-01,628
3249503,0,0,2016-10-01,628
3249558,0,0,2016-10-01,628
3249602,0,0,2016-10-01,628
3249657,0,0,2016-10-01,628
3249701,0,0,2016-10-01,628
3249756,0,0,2016-10-01,628
3249800,0,0,2016-10-01,628
3249855,0,0,2016-10-01,628
3249954,0,0,2016-10-01,628
3250042,0,0,2016-10-01,628
3250097,0,0,2016-10-01,628
3250196,0,0,2016-10-01,628
3250240,0,0,2016-10-01,628
3250295,0,0,2016-10-01,628
3250394,0,0,2016-10-01,628
3250592,0,0,2016-10-01,628
3250790,0,0,2016-10-01,628
3251032,0,0,2016-10-01,628
3251087,0,0,2016-10-01,628
3251131,0,0,2016-10-01,628
3251186,0,0,2016-10-01,628
3251230,0,0,2016-10-01,628
3251285,0,0,2016-10-01,628
3251384,0,0,2016-10-01,628
3251582,0,0,2016-10-01,628
3251780,0,0,2016-10-01,628
3252022,0,0,2016-10-01,628
3252077,0,0,2016-10-01,628
3252121,0,0,2016-10-01,628
3252176,0,0,2016-10-01,628
3252220,0,0,2016-10-01,628
3252275,0,0,2016-10-01,628
3252374,0,0,2016-10-01,628
3252473,0,0,2016-10-01,628
3252572,0,0,2016-10-01,628
3252671,0,0,2016-10-01,628
3252770,0,0,2016-10-01,628
3253067,0,0,2016-10-01,628
3253111,0,0,2016-10-01,628
3253166,0,0,2016-10-01,628
3253265,0,0,2016-10-01,628
3253364,0,0,2016-10-01,628
3253463,0,0,2016-10-01,628
3253661,0,0,2016-10-01,628
3253760,0,0,2016-10-01,628
3254002,0,0,2016-10-01,628
3254057,0,0,2016-10-01,628
3254101,0,0,2016-10-01,628
3254156,0,0,2016-10-01,628
3254255,0,0,2016-10-01,628
3254552,0,0,2016-10-01,628
3255047,0,0,2016-10-01,628
3255146,0,0,2016-10-01,628
3255245,0,0,2016-10-01,628
3255344,0,0,2016-10-01,628
3255399,0,0,2016-10-01,628
3255443,0,0,2016-10-01,628
3255498,0,0,2016-10-01,628
3255696,0,0,2016-10-01,628
3255740,0,0,2016-10-01,628
3255894,0,0,2016-10-01,628
3256136,0,0,2016-10-01,628
3256334,0,0,2016-10-01,628
3256389,0,0,2016-10-01,628
3256433,0,0,2016-10-01,628
3256488,0,0,2016-10-01,628
3256532,0,0,2016-10-01,628
3256587,0,0,2016-10-01,628
3256686,0,0,2016-10-01,628
3256730,0,0,2016-10-01,628
3256785,0,0,2016-10-01,628
3256884,0,0,2016-10-01,628
3257027,0,0,2016-10-01,628
3257126,0,0,2016-10-01,628
3257225,0,0,2016-10-01,628
3257324,0,0,2016-10-01,628
3257379,0,0,2016-10-01,628
3257423,0,0,2016-10-01,628
3257577,0,0,2016-10-01,628
3257621,0,0,2016-10-01,628
3257775,0,0,2016-10-01,628
3257973,0,0,2016-10-01,628
3258017,0,0,2016-10-01,628
3258116,0,0,2016-10-01,628
3258314,5,0,2016-10-01,628
3258369,0,0,2016-10-01,628
3258413,0,0,2016-10-01,628
3258468,0,0,2016-10-01,628
3258512,0,0,2016-10-01,628
3258567,0,0,2016-10-01,628
3258611,0,0,2016-10-01,628
3258666,0,0,2016-10-01,628
3258710,0,0,2016-10-01,628
3258765,0,0,2016-10-01,628
3258864,0,0,2016-10-01,628
3259007,0,0,2016-10-01,628
3259106,0,0,2016-10-01,628
3259205,0,0,2016-10-01,628
3259304,0,0,2016-10-01,628
3259359,0,0,2016-10-01,628
3259458,0,0,2016-10-01,628
3259502,0,0,2016-10-01,628
3259557,0,0,2016-10-01,628
3259601,0,0,2016-10-01,628
3259656,0,0,2016-10-01,628
3259700,0,0,2016-10-01,628
3259755,0,0,2016-10-01,628
3259854,0,0,2016-10-01,628
3260041,0,0,2016-10-01,628
3260096,0,0,2016-10-01,628
3260140,0,0,2016-10-01,628
3260294,0,0,2016-10-01,628
3260393,0,0,2016-10-01,628
3260492,0,0,2016-10-01,628
3260591,0,0,2016-10-01,628
3261031,0,0,2016-10-01,628
3261086,0,0,2016-10-01,628
3261130,0,0,2016-10-01,628
3261185,0,0,2016-10-01,628
3261284,0,0,2016-10-01,628
3261383,0,0,2016-10-01,628
3261482,0,0,2016-10-01,628
3261581,0,0,2016-10-01,628
3261680,0,0,2016-10-01,628
3262021,0,0,2016-10-01,628
3262076,0,0,2016-10-01,628
3262120,0,0,2016-10-01,628
3262472,0,0,2016-10-01,628
3262571,0,0,2016-10-01,628
3262670,0,0,2016-10-01,628
3263011,0,0,2016-10-01,628
3263066,0,0,2016-10-01,628
3263110,0,0,2016-10-01,628
3263165,0,0,2016-10-01,628
3263264,0,0,2016-10-01,628
3263363,0,0,2016-10-01,628
3263462,0,0,2016-10-01,628
3263561,0,0,2016-10-01,628
3263660,0,0,2016-10-01,628
3264001,0,0,2016-10-01,628
3264056,0,0,2016-10-01,628
3264100,0,0,2016-10-01,628
3264155,0,0,2016-10-01,628
3264254,0,0,2016-10-01,628
3264353,0,0,2016-10-01,628
3264452,0,0,2016-10-01,628
3264551,0,0,2016-10-01,628
3264650,0,0,2016-10-01,628
3265046,0,0,2016-10-01,628
3265145,0,0,2016-10-01,628
3265244,0,0,2016-10-01,628
3265299,0,0,2016-10-01,628
3265343,0,0,2016-10-01,628
3265398,0,0,2016-10-01,628
3265442,0,0,2016-10-01,628
3265497,0,0,2016-10-01,628
3265541,0,0,2016-10-01,628
3265596,0,0,2016-10-01,628
3265640,0,0,2016-10-01,628
3265695,0,0,2016-10-01,628
3265794,0,0,2016-10-01,628
3265992,0,0,2016-10-01,628
3266135,0,0,2016-10-01,628
3266333,0,0,2016-10-01,628
3266388,0,0,2016-10-01,628
3266432,0,0,2016-10-01,628
3266531,0,0,2016-10-01,628
3266630,0,0,2016-10-01,628
3266784,0,0,2016-10-01,628
3266883,0,0,2016-10-01,628
3266982,0,0,2016-10-01,628
3267026,0,0,2016-10-01,628
3267224,0,0,2016-10-01,628
3267279,0,0,2016-10-01,628
3267323,0,0,2016-10-01,628
3267378,0,0,2016-10-01,628
3267422,0,1,2016-10-01,628
3267477,0,0,2016-10-01,628
3267521,0,0,2016-10-01,628
3267576,0,0,2016-10-01,628
3267620,0,0,2016-10-01,628
3267675,0,0,2016-10-01,628
3267774,0,0,2016-10-01,628
3267873,0,0,2016-10-01,628
3267972,0,0,2016-10-01,628
3268115,0,0,2016-10-01,628
3268214,0,0,2016-10-01,628
3268269,0,0,2016-10-01,628
3268313,0,0,2016-10-01,628
3268368,0,0,2016-10-01,628
3268412,0,0,2016-10-01,628
3268467,0,0,2016-10-01,628
3268511,0,0,2016-10-01,628
3268566,0,0,2016-10-01,628
3268610,0,0,2016-10-01,628
3268665,0,0,2016-10-01,628
3268764,0,0,2016-10-01,628
3268863,0,0,2016-10-01,628
3268962,0,0,2016-10-01,628
3269006,0,0,2016-10-01,628
3269105,0,0,2016-10-01,628
3269204,0,0,2016-10-01,628
3269259,0,0,2016-10-01,628
3269303,0,0,2016-10-01,628
3269358,0,0,2016-10-01,628
3269402,0,0,2016-10-01,628
3269457,0,0,2016-10-01,628
3269501,0,0,2016-10-01,628
3269556,0,0,2016-10-01,628
3269600,0,0,2016-10-01,628
3269655,0,0,2016-10-01,628
3269853,0,0,2016-10-01,628
3269952,0,0,2016-10-01,628
3270040,0,0,2016-10-01,628
3270194,0,0,2016-10-01,628
3270293,0,0,2016-10-01,628
3270392,0,0,2016-10-01,628
3270590,0,0,2016-10-01,628
3271030,0,0,2016-10-01,628
3271085,0,0,2016-10-01,628
3271184,0,0,2016-10-01,628
3271283,0,0,2016-10-01,628
3271382,0,0,2016-10-01,628
3271580,0,0,2016-10-01,628
3272020,0,0,2016-10-01,628
3272075,0,0,2016-10-01,628
3272174,0,0,2016-10-01,628
3272372,0,0,2016-10-01,628
3272570,0,0,2016-10-01,628
3273010,0,0,2016-10-01,628
3273065,0,0,2016-10-01,628
3273164,0,0,2016-10-01,628
3273263,0,0,2016-10-01,628
3273362,0,0,2016-10-01,628
3273461,0,0,2016-10-01,628
3273560,0,0,2016-10-01,628
3274000,0,0,2016-10-01,628
3274055,0,0,2016-10-01,628
3274154,0,0,2016-10-01,628
3274352,0,0,2016-10-01,628
3274451,0,0,2016-10-01,628
3274550,0,0,2016-10-01,628
3275045,0,0,2016-10-01,628
3275144,0,0,2016-10-01,628
3275199,0,0,2016-10-01,628
3275243,0,0,2016-10-01,628
3275298,0,0,2016-10-01,628
3275342,0,0,2016-10-01,628
3275397,0,0,2016-10-01,628
3275441,0,0,2016-10-01,628
3275496,0,0,2016-10-01,628
3275540,0,0,2016-10-01,628
3275595,0,0,2016-10-01,628
3275694,0,0,2016-10-01,628
3275793,0,0,2016-10-01,628
3275892,0,0,2016-10-01,628
3275991,0,0,2016-10-01,628
3276134,0,0,2016-10-01,628
3276233,0,0,2016-10-01,628
3276288,0,0,2016-10-01,628
3276332,0,0,2016-10-01,628
3276387,0,0,2016-10-01,628
3276431,0,0,2016-10-01,628
3276486,0,0,2016-10-01,628
3276530,0,0,2016-10-01,628
3276585,0,0,2016-10-01,628
3276684,0,0,2016-10-01,628
3276783,0,0,2016-10-01,628
3276882,0,0,2016-10-01,628
3276981,0,0,2016-10-01,628
3277025,0,0,2016-10-01,628
3277124,0,0,2016-10-01,628
3277179,0,0,2016-10-01,628
3277223,0,0,2016-10-01,628
3277278,0,0,2016-10-01,628
3277322,0,0,2016-10-01,628
3277377,0,0,2016-10-01,628
3277421,0,0,2016-10-01,628
3277476,0,0,2016-10-01,628
3277520,0,0,2016-10-01,628
3277575,0,0,2016-10-01,628
3277674,0,0,2016-10-01,628
3277773,0,0,2016-10-01,628
3277872,0,0,2016-10-01,628
3277971,0,0,2016-10-01,628
3278114,0,0,2016-10-01,628
3278268,0,0,2016-10-01,628
3278312,0,0,2016-10-01,628
3278367,0,0,2016-10-01,628
3278466,0,0,2016-10-01,628
3278510,0,0,2016-10-01,628
3278565,0,0,2016-10-01,628
3278664,0,0,2016-10-01,628
3278862,0,0,2016-10-01,628
3279005,0,0,2016-10-01,628
3279104,0,0,2016-10-01,628
3279258,0,0,2016-10-01,628
3279302,0,0,2016-10-01,628
3279456,0,0,2016-10-01,628
3279500,0,0,2016-10-01,628
3279555,0,0,2016-10-01,628
3279654,0,0,2016-10-01,628
3279753,0,0,2016-10-01,628
3279852,0,0,2016-10-01,628
3280193,0,0,2016-10-01,628
3280292,0,0,2016-10-01,628
3280490,0,0,2016-10-01,628
3281084,0,0,2016-10-01,628
3281183,0,0,2016-10-01,628
3281381,0,0,2016-10-01,628
3281480,0,0,2016-10-01,628
3282074,0,0,2016-10-01,628
3282272,0,0,2016-10-01,628
3282371,0,0,2016-10-01,628
3282470,0,0,2016-10-01,628
3283064,0,0,2016-10-01,628
3283163,0,0,2016-10-01,628
3283262,0,0,2016-10-01,628
3283361,0,0,2016-10-01,628
3283460,0,0,2016-10-01,628
3284054,0,0,2016-10-01,628
3284252,0,0,2016-10-01,628
3284351,0,0,2016-10-01,628
3284450,0,0,2016-10-01,628
3285044,0,0,2016-10-01,628
3285099,0,0,2016-10-01,628
3285198,0,0,2016-10-01,628
3285242,0,0,2016-10-01,628
3285297,0,0,2016-10-01,628
3285341,0,0,2016-10-01,628
3285396,0,0,2016-10-01,628
3285440,0,0,2016-10-01,628
3285495,0,0,2016-10-01,628
3285594,0,0,2016-10-01,628
3285693,0,0,2016-10-01,628
3285792,0,0,2016-10-01,628
3285891,0,0,2016-10-01,628
3285990,0,0,2016-10-01,628
3286034,0,0,2016-10-01,628
3286133,0,0,2016-10-01,628
3286188,0,0,2016-10-01,628
3286232,0,0,2016-10-01,628
3286287,0,0,2016-10-01,628
3286331,0,0,2016-10-01,628
3286386,0,0,2016-10-01,628
3286430,0,0,2016-10-01,628
3286584,0,0,2016-10-01,628
3286683,0,0,2016-10-01,628
3286782,0,0,2016-10-01,628
3286881,0,0,2016-10-01,628
3286980,0,0,2016-10-01,628
3287024,0,0,2016-10-01,628
3287123,0,0,2016-10-01,628
3287178,0,0,2016-10-01,628
3287222,0,0,2016-10-01,628
3287376,0,0,2016-10-01,628
3287420,0,0,2016-10-01,628
3287475,0,0,2016-10-01,628
3287574,0,0,2016-10-01,628
3287673,0,0,2016-10-01,628
3287772,0,0,2016-10-01,628
3287871,0,0,2016-10-01,628
3287970,0,0,2016-10-01,628
3288014,0,0,2016-10-01,628
3288168,0,0,2016-10-01,628
3288212,0,0,2016-10-01,628
3288267,0,0,2016-10-01,628
3288311,0,0,2016-10-01,628
3288366,0,0,2016-10-01,628
3288410,0,0,2016-10-01,628
3288465,0,0,2016-10-01,628
3288564,0,5,2016-10-01,628
3288663,0,0,2016-10-01,628
3288762,0,0,2016-10-01,628
3288861,0,0,2016-10-01,628
3288960,0,0,2016-10-01,628
3289004,0,0,2016-10-01,628
3289059,0,0,2016-10-01,628
3289103,0,0,2016-10-01,628
3289158,0,0,2016-10-01,628
3289257,0,0,2016-10-01,628
3289301,0,0,2016-10-01,628
3289400,0,0,2016-10-01,628
3289455,0,0,2016-10-01,628
3289653,0,0,2016-10-01,628
3289752,0,0,2016-10-01,628
3289851,0,0,2016-10-01,628
3289950,0,0,2016-10-01,628
3290093,0,0,2016-10-01,628
3290192,0,0,2016-10-01,628
3290291,0,0,2016-10-01,628
3290390,0,0,2016-10-01,628
3291083,0,0,2016-10-01,628
3291182,0,0,2016-10-01,628
3291281,0,0,2016-10-01,628
3291380,0,0,2016-10-01,628
3292073,0,0,2016-10-01,628
3292271,0,0,2016-10-01,628
3292370,0,0,2016-10-01,628
3293063,0,0,2016-10-01,628
3293261,0,0,2016-10-01,628
3293360,0,0,2016-10-01,628
3294053,0,0,2016-10-01,628
3294152,0,0,2016-10-01,628
3294251,0,0,2016-10-01,628
3294350,0,0,2016-10-01,628
3295043,0,0,2016-10-01,628
3295098,0,0,2016-10-01,628
3295142,0,0,2016-10-01,628
3295197,0,0,2016-10-01,628
3295241,0,0,2016-10-01,628
3295296,0,0,2016-10-01,628
3295340,0,0,2016-10-01,628
3295494,0,0,2016-10-01,628
3295593,0,0,2016-10-01,628
3295692,0,0,2016-10-01,628
3295890,3,0,2016-10-01,628
3296088,0,0,2016-10-01,628
3296132,0,0,2016-10-01,628
3296187,0,0,2016-10-01,628
3296231,0,0,2016-10-01,628
3296286,0,0,2016-10-01,628
3296330,0,0,2016-10-01,628
3296385,0,0,2016-10-01,628
3296484,0,0,2016-10-01,628
3296682,0,0,2016-10-01,628
3296781,0,0,2016-10-01,628
3296880,0,0,2016-10-01,628
3297023,0,0,2016-10-01,628
3297078,0,0,2016-10-01,628
3297122,0,0,2016-10-01,628
3297177,0,0,2016-10-01,628
3297221,0,0,2016-10-01,628
3297276,0,0,2016-10-01,628
3297320,0,0,2016-10-01,628
3297375,0,0,2016-10-01,628
3297573,0,0,2016-10-01,628
3297672,0,0,2016-10-01,628
3297771,0,0,2016-10-01,628
3297870,0,0,2016-10-01,628
3298013,0,0,2016-10-01,628
3298112,0,0,2016-10-01,628
3298211,0,0,2016-10-01,628
3298266,0,0,2016-10-01,628
3298310,0,0,2016-10-01,628
3298365,0,0,2016-10-01,628
3298464,0,0,2016-10-01,628
3298761,0,0,2016-10-01,628
3298860,0,0,2016-10-01,628
3299003,0,0,2016-10-01,628
3299058,0,0,2016-10-01,628
3299102,0,0,2016-10-01,628
3299157,0,0,2016-10-01,628
3299300,0,0,2016-10-01,628
3299454,0,0,2016-10-01,628
3299553,0,0,2016-10-01,628
3299652,0,0,2016-10-01,628
3299751,0,0,2016-10-01,628
3299850,0,0,2016-10-01,628
3300037,0,0,2016-10-01,628
3300136,0,0,2016-10-01,628
3300235,0,0,2016-10-01,628
3300334,0,0,2016-10-01,628
3300389,0,0,2016-10-01,628
3300433,0,0,2016-10-01,628
3300488,0,0,2016-10-01,628
3300532,0,0,2016-10-01,628
3300587,0,0,2016-10-01,628
3300631,0,0,2016-10-01,628
3300730,0,0,2016-10-01,628
3300785,0,0,2016-10-01,628
3300884,0,0,2016-10-01,628
3300983,0,0,2016-10-01,628
3301027,0,0,2016-10-01,628
3301126,0,0,2016-10-01,628
3301225,0,0,2016-10-01,628
3301324,0,0,2016-10-01,628
3301423,0,0,2016-10-01,628
3301478,0,0,2016-10-01,628
3301522,0,0,2016-10-01,628
3301577,0,0,2016-10-01,628
3301621,0,0,2016-10-01,628
3301676,0,0,2016-10-01,628
3301720,0,0,2016-10-01,628
3301874,0,0,2016-10-01,628
3301973,0,0,2016-10-01,628
3302017,0,0,2016-10-01,628
3302116,0,0,2016-10-01,628
3302215,0,0,2016-10-01,628
3302369,0,0,2016-10-01,628
3302413,0,0,2016-10-01,628
3302468,0,0,2016-10-01,628
3302512,0,0,2016-10-01,628
3302611,0,0,2016-10-01,628
3302765,0,0,2016-10-01,628
3302864,0,0,2016-10-01,628
3302963,0,0,2016-10-01,628
3303007,0,0,2016-10-01,628
3303304,0,0,2016-10-01,628
3303557,0,0,2016-10-01,628
3303656,0,0,2016-10-01,628
3304349,0,0,2016-10-01,628
3304448,0,0,2016-10-01,628
3304547,0,0,2016-10-01,628
3304646,0,0,2016-10-01,628
3304745,0,0,2016-10-01,628
3304844,0,0,2016-10-01,628
3304899,0,0,2016-10-01,628
3304943,0,0,2016-10-01,628
3304998,0,0,2016-10-01,628
3305438,0,0,2016-10-01,628
3305636,0,0,2016-10-01,628
3305735,0,0,2016-10-01,628
3305834,0,0,2016-10-01,628
3305889,0,0,2016-10-01,628
3305933,0,0,2016-10-01,628
3305988,0,0,2016-10-01,628
3306329,0,0,2016-10-01,628
3306428,0,0,2016-10-01,628
3306527,0,0,2016-10-01,628
3306626,0,0,2016-10-01,628
3306725,0,0,2016-10-01,628
3306824,0,0,2016-10-01,628
3306879,0,0,2016-10-01,628
3306923,0,0,2016-10-01,628
3306978,0,0,2016-10-01,628
3307319,0,0,2016-10-01,628
3307418,0,0,2016-10-01,628
3307517,0,0,2016-10-01,628
3307616,0,0,2016-10-01,628
3307814,0,0,2016-10-01,628
3307869,0,0,2016-10-01,628
3307913,0,0,2016-10-01,628
3307968,0,0,2016-10-01,628
3308309,0,0,2016-10-01,628
3308408,0,0,2016-10-01,628
3308507,0,0,2016-10-01,628
3308606,0,0,2016-10-01,628
3308705,0,0,2016-10-01,628
3308804,0,0,2016-10-01,628
3308903,0,0,2016-10-01,628
3308958,0,0,2016-10-01,628
3309948,0,0,2016-10-01,628
3310036,0,0,2016-10-01,628
3310135,0,0,2016-10-01,628
3310234,0,0,2016-10-01,628
3310289,0,0,2016-10-01,628
3310388,0,0,2016-10-01,628
3310432,0,0,2016-10-01,628
3310487,0,0,2016-10-01,628
3310531,0,0,2016-10-01,628
3310586,0,0,2016-10-01,628
3310630,0,0,2016-10-01,628
3310685,0,0,2016-10-01,628
3310784,0,0,2016-10-01,628
3310883,0,0,2016-10-01,628
3310982,0,0,2016-10-01,628
3311026,0,0,2016-10-01,628
3311224,0,0,2016-10-01,628
3311279,0,0,2016-10-01,628
3311378,0,0,2016-10-01,628
3311422,0,0,2016-10-01,628
3311576,0,0,2016-10-01,628
3311675,0,0,2016-10-01,628
3311774,0,0,2016-10-01,628
3311873,0,0,2016-10-01,628
3311972,0,0,2016-10-01,628
3312016,0,0,2016-10-01,628
3312115,0,0,2016-10-01,628
3312368,0,0,2016-10-01,628
3312412,0,0,2016-10-01,628
3312467,0,0,2016-10-01,628
3312511,0,0,2016-10-01,628
3312566,0,0,2016-10-01,628
3312610,0,0,2016-10-01,628
3312665,0,0,2016-10-01,628
3312764,0,0,2016-10-01,628
3312863,0,0,2016-10-01,628
3313006,0,0,2016-10-01,628
3313105,0,0,2016-10-01,628
3313204,0,0,2016-10-01,628
3313358,0,0,2016-10-01,628
3313402,0,0,2016-10-01,628
3313501,0,0,2016-10-01,628
3313556,0,0,2016-10-01,628
3313600,0,0,2016-10-01,628
3313655,0,0,2016-10-01,628
3313754,0,0,2016-10-01,628
3313853,0,0,2016-10-01,628
3313952,0,0,2016-10-01,628
3314249,0,0,2016-10-01,628
3314348,0,0,2016-10-01,628
3314447,0,0,2016-10-01,628
3314546,0,0,2016-10-01,628
3314645,0,0,2016-10-01,628
3314744,0,0,2016-10-01,628
3314843,0,0,2016-10-01,628
3314898,0,0,2016-10-01,628
3314942,0,0,2016-10-01,628
3314997,0,0,2016-10-01,628
3315338,0,0,2016-10-01,628
3315437,0,0,2016-10-01,628
3315536,0,0,2016-10-01,628
3315635,0,0,2016-10-01,628
3315734,0,0,2016-10-01,628
3315789,0,0,2016-10-01,628
3315833,0,0,2016-10-01,628
3315888,0,0,2016-10-01,628
3315932,0,0,2016-10-01,628
3315987,0,0,2016-10-01,628
3316229,0,0,2016-10-01,628
3316328,0,0,2016-10-01,628
3316427,0,0,2016-10-01,628
3316526,0,0,2016-10-01,628
3316724,0,0,2016-10-01,628
3316779,0,0,2016-10-01,628
3316878,0,0,2016-10-01,628
3316922,0,0,2016-10-01,628
3317219,0,0,2016-10-01,628
3317318,0,0,2016-10-01,628
3317516,0,0,2016-10-01,628
3317615,0,0,2016-10-01,628
3317714,0,0,2016-10-01,628
3317813,0,0,2016-10-01,628
3317967,0,0,2016-10-01,628
3318209,0,0,2016-10-01,628
3318308,0,0,2016-10-01,628
3318506,0,0,2016-10-01,628
3318605,0,0,2016-10-01,628
3318704,0,0,2016-10-01,628
3318759,0,0,2016-10-01,628
3318803,0,0,2016-10-01,628
3318858,0,0,2016-10-01,628
3318902,0,0,2016-10-01,628
3318957,0,0,2016-10-01,628
3319749,0,0,2016-10-01,628
3319848,0,0,2016-10-01,628
3319947,0,0,2016-10-01,628
3320035,0,0,2016-10-01,628
3320134,0,0,2016-10-01,628
3320189,0,0,2016-10-01,628
3320233,0,0,2016-10-01,628
3320288,0,0,2016-10-01,628
3320332,0,0,2016-10-01,628
3320431,0,0,2016-10-01,628
3320486,0,0,2016-10-01,628
3320530,0,0,2016-10-01,628
3320585,0,0,2016-10-01,628
3320684,0,0,2016-10-01,628
3320783,0,0,2016-10-01,628
3320981,0,0,2016-10-01,628
3321025,0,0,2016-10-01,628
3321179,0,0,2016-10-01,628
3321223,0,0,2016-10-01,628
3321377,0,0,2016-10-01,628
3321421,0,0,2016-10-01,628
3321476,0,0,2016-10-01,628
3321520,0,0,2016-10-01,628
3321575,0,0,2016-10-01,628
3321674,0,0,2016-10-01,628
3321773,0,0,2016-10-01,628
3321872,0,0,2016-10-01,628
3321971,0,0,2016-10-01,628
3322015,0,0,2016-10-01,628
3322114,0,0,2016-10-01,628
3322169,0,0,2016-10-01,628
3322213,0,0,2016-10-01,628
3322312,0,0,2016-10-01,628
3322367,0,0,2016-10-01,628
3322411,0,0,2016-10-01,628
3322466,0,0,2016-10-01,628
3322510,0,0,2016-10-01,628
3322565,0,0,2016-10-01,628
3322664,0,0,2016-10-01,628
3322763,0,0,2016-10-01,628
3322862,0,0,2016-10-01,628
3322961,0,0,2016-10-01,628
3323005,0,0,2016-10-01,628
3323104,0,0,2016-10-01,628
3323159,0,0,2016-10-01,628
3323203,0,0,2016-10-01,628
3323500,0,0,2016-10-01,628
3323555,0,0,2016-10-01,628
3323654,0,0,2016-10-01,628
3323753,0,0,2016-10-01,628
3323852,0,0,2016-10-01,628
3323951,0,0,2016-10-01,628
3324149,0,0,2016-10-01,628
3324248,0,0,2016-10-01,628
3324347,0,0,2016-10-01,628
3324545,0,0,2016-10-01,628
3324644,0,0,2016-10-01,628
3324699,0,0,2016-10-01,628
3324743,0,0,2016-10-01,628
3324798,0,0,2016-10-01,628
3324842,0,0,2016-10-01,628
3324897,0,0,2016-10-01,628
3324941,0,0,2016-10-01,628
3324996,0,0,2016-10-01,628
3325139,0,0,2016-10-01,628
3325238,0,0,2016-10-01,628
3325337,0,0,2016-10-01,628
3325535,0,0,2016-10-01,628
3325634,0,0,2016-10-01,628
3325689,0,0,2016-10-01,628
3325733,0,0,2016-10-01,628
3325788,0,0,2016-10-01,628
3325887,0,0,2016-10-01,628
3325931,0,0,2016-10-01,628
3326129,0,0,2016-10-01,628
3326327,0,0,2016-10-01,628
3326426,0,0,2016-10-01,628
3326525,0,0,2016-10-01,628
3326624,0,0,2016-10-01,628
3326723,0,0,2016-10-01,628
3326778,0,0,2016-10-01,628
